Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001099,2E-05,0,0,0.05,0.1,0.2,0,0.35002
0.000009316,2E-05,0,1,0.05,0.1,0.2,0,1.35002
0.000000022,2E-05,1,0,0.05,0.1,0.2,0,1.35002
0.229997173,2E-05,0,0,0,0,0,0,2E-05
0.000010417,2E-05,0,1,0,0,0,0,1.00002
0.000000492,3E-05,0,0,0.05,0.1,0.2,0,0.35003
0.000002707,3E-05,0,1,0.05,0.1,0.2,0,1.35003
0.000000561,3E-05,1,0,0.05,0.1,0.2,0,1.35003
0.000000078,3E-05,0,0,0.05,0.1,0.2,0.15,0.50003
0.000000523,3E-05,0,1,0.05,0.1,0.2,0.15,1.50003
0.000000018,3E-05,1,0,0.05,0.1,0.2,0.15,1.50003
0.404827709,3E-05,0,0,0,0,0,0,3E-05
0.000025891,3E-05,0,1,0,0,0,0,1.00003
0.000000181,3E-05,1,0,0,0,0,0,1.00003
0.365103026,4E-05,0,0,0,0,0,0,4E-05
0.000020789,4E-05,0,1,0,0,0,0,1.00004
