Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001123,0,0,0,0.025,0.025,0.05,0,0.1
0.000011107,0,0,1,0.025,0.025,0.05,0,1.1
0.000000119,0,1,0,0.025,0.025,0.05,0,1.1
0.000003877,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000031179,0,0,1,0.025,0.025,0.05,0.05,1.15
0.000007595,0,1,0,0.025,0.025,0.05,0.05,1.15
0.499944825,0,0,0,0,0,0,0,0
0.000000323,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000243,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000001409,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000491,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.032378560,2E-05,0,0,0,0,0,0,2E-05
0.000000341,2E-05,0,1,0,0,0,0,1.00002
0.000000606,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000003669,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000000444,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.102487215,3E-05,0,0,0,0,0,0,3E-05
0.000003113,3E-05,0,1,0,0,0,0,1.00003
0.365102971,4E-05,0,0,0,0,0,0,4E-05
0.000020789,4E-05,0,1,0,0,0,0,1.00004
