Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000454,0,0,0,0.025,0.025,0.05,0,0.1
0.000003304,0,0,1,0.025,0.025,0.05,0,1.1
0.000001233,0,1,0,0.025,0.025,0.05,0,1.1
0.000002879,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000013367,0,0,1,0.025,0.025,0.05,0.05,1.15
0.000015429,0,1,0,0.025,0.025,0.05,0.05,1.15
0.333296467,0,0,0,0,0,0,0,0
0.000000590,1E-05,0,0,0.025,0.025,0.05,0.05,0.15001
0.000005456,1E-05,0,1,0.025,0.025,0.05,0.05,1.15001
0.000000022,1E-05,1,0,0.025,0.025,0.05,0.05,1.15001
0.059118345,1E-05,0,0,0,0,0,0,1E-05
0.000000209,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000001804,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000506,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000004126,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000073,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.071599185,2E-05,0,0,0,0,0,0,2E-05
0.000000723,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000005778,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000000584,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000003994,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000000180,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.130986255,3E-05,0,0,0,0,0,0,3E-05
0.000001462,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000010018,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000001285,4E-05,0,0,0.025,0.025,0.05,0.05,0.15004
0.000007269,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.274188886,4E-05,0,0,0,0,0,0,4E-05
0.000001320,5E-05,0,0,0.025,0.025,0.05,0,0.10005
0.000006481,5E-05,0,1,0.025,0.025,0.05,0,1.10005
0.130722315,5E-05,0,0,0,0,0,0,5E-05
