Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000299,0,0,0,0.05,0.05,0.1,0,0.2
0.000002988,0,0,1,0.05,0.05,0.1,0,1.2
0.000000308,0,0,0,0.05,0.05,0.1,0.1,0.3
0.000003058,0,0,1,0.05,0.05,0.1,0.1,1.3
0.000000026,0,1,0,0.05,0.05,0.1,0.1,1.3
0.229994374,0,0,0,0,0,0,0,0
0.000016926,0,0,1,0,0,0,0,1
0.000000346,1E-05,0,0,0.05,0.05,0.1,0.1,0.30001
0.000003076,1E-05,0,1,0.05,0.05,0.1,0.1,1.30001
0.000000031,1E-05,1,0,0.05,0.05,0.1,0.1,1.30001
0.135093274,1E-05,0,0,0,0,0,0,1E-05
0.000009237,1E-05,0,1,0,0,0,0,1.00001
0.000000083,2E-05,0,1,0.05,0.05,0.1,0,1.20002
0.000000327,2E-05,0,0,0.05,0.05,0.1,0.1,0.30002
0.000002553,2E-05,0,1,0.05,0.05,0.1,0.1,1.30002
0.134864923,2E-05,0,0,0,0,0,0,2E-05
0.000008363,2E-05,0,1,0,0,0,0,1.00002
0.499966202,3E-05,0,0,0,0,0,0,3E-05
0.000033605,3E-05,0,1,0,0,0,0,1.00003
