Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000002464,0,0,0,0.025,0.025,0.05,0,0.1
0.000024406,0,0,1,0.025,0.025,0.05,0,1.1
0.000000241,0,1,0,0.025,0.025,0.05,0,1.1
0.000001186,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000009306,0,0,1,0.025,0.025,0.05,0.05,1.15
0.000002559,0,1,0,0.025,0.025,0.05,0.05,1.15
0.365083652,0,0,0,0,0,0,0,0
0.000002207,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000016946,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000994,2E-05,1,0,0.025,0.025,0.05,0,1.10002
0.000000490,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000002022,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000001732,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.269727978,2E-05,0,0,0,0,0,0,2E-05
0.000003666,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000016380,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000007708,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.365096061,3E-05,0,0,0,0,0,0,3E-05
