"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","All",1,0.999911,8.85042E-05,0.8,8.8504E-5,8.85042E-05,1,8.85042E-05,1.00131E-05,4.5,2.40521,0.748916,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.28195,0.298212,,,8.68567E-05,,,,,0,0,1.648E-6,0.629498,9.99993,9.99995,19.9999,0.000121489,1000,1000,8.9328E-06,1.7669E-5,1.1179E-5,2.88486E-5,6.94447E-06,6.96344E-06,0.000102543,0.000111476,2.40521E-05,7.84911E-05,1.95682E-05,5.89229E-05,0,8.68567E-5,0.285009,0,0,0,0.245198,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,8.85042E-5,8.85042E-05,0.999911,0,8.68567E-05,0,0,6.10428E-7,1.0371E-6
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","NoDispute",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,2.40525,0.748913,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,2.40525E-05,1000,1000,0,0,0,0,0,0,2.40525E-05,2.40525E-05,2.40525E-05,0,0,0,0,0,,0,0,0,,0,-1.67647E-06,0.177371,0.214816,0.21562,0.214819,0.177374,0.177371,0.214816,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","DisputeArises",8.9E-5,0,1,0.755645,1,1,1,1,0.113137,4.27823,1.96647,0.780817,0.154109,0.140497,0.128157,0.119621,0.114172,0.112096,0.114051,0.117297,1,1,0.28195,0.298212,,,0.981384,,,,,0,0,0.018616,0.629498,9.24132,9.65773,18.899,1.10095,999.243,999.764,0.100931,0.199646,0.126312,0.325957,0.0784649,0.0786792,0.886882,0.987813,1.96647E-05,0.886863,0.221099,0.665764,0,0.981384,0.285009,0,0,0,0.245198,0,0.0189406,0.195673,0.228761,0.21582,0.200987,0.158758,0.198174,0.235419,0.212293,0.197004,0.157109,1,1,0,0,0.981384,0,0,0.00689716,0.0117185
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","PFiles",8.9E-5,0,1,0.755645,1,1,1,1,0.113137,4.27823,1.96647,0.780817,0.154109,0.140497,0.128157,0.119621,0.114172,0.112096,0.114051,0.117297,1,1,0.28195,0.298212,,,0.981384,,,,,0,0,0.018616,0.629498,9.24132,9.65773,18.899,1.10095,999.243,999.764,0.100931,0.199646,0.126312,0.325957,0.0784649,0.0786792,0.886882,0.987813,1.96647E-05,0.886863,0.221099,0.665764,0,0.981384,0.285009,0,0,0,0.245198,0,0.0189406,0.195673,0.228761,0.21582,0.200987,0.158758,0.198174,0.235419,0.212293,0.197004,0.157109,1,1,0,0,0.981384,0,0,0.00689716,0.0117185
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","DAnswers",8.9E-5,0,1,0.755645,1,1,1,1,0.113137,4.27823,1.96647,0.780817,0.154109,0.140497,0.128157,0.119621,0.114172,0.112096,0.114051,0.117297,1,1,0.28195,0.298212,,,0.981384,,,,,0,0,0.018616,0.629498,9.24132,9.65773,18.899,1.10095,999.243,999.764,0.100931,0.199646,0.126312,0.325957,0.0784649,0.0786792,0.886882,0.987813,1.96647E-05,0.886863,0.221099,0.665764,0,0.981384,0.285009,0,0,0,0.245198,0,0.0189406,0.195673,0.228761,0.21582,0.200987,0.158758,0.198174,0.235419,0.212293,0.197004,0.157109,1,1,0,0,0.981384,0,0,0.00689716,0.0117185
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","Litigated",8.9E-5,0,1,0.755645,1,1,1,1,0.113137,4.27823,1.96647,0.780817,0.154109,0.140497,0.128157,0.119621,0.114172,0.112096,0.114051,0.117297,1,1,0.28195,0.298212,,,0.981384,,,,,0,0,0.018616,0.629498,9.24132,9.65773,18.899,1.10095,999.243,999.764,0.100931,0.199646,0.126312,0.325957,0.0784649,0.0786792,0.886882,0.987813,1.96647E-05,0.886863,0.221099,0.665764,0,0.981384,0.285009,0,0,0,0.245198,0,0.0189406,0.195673,0.228761,0.21582,0.200987,0.158758,0.198174,0.235419,0.212293,0.197004,0.157109,1,1,0,0,0.981384,0,0,0.00689716,0.0117185
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","Not Litigated",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,2.40525,0.748913,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,2.40525E-05,1000,1000,0,0,0,0,0,0,2.40525E-05,2.40525E-05,2.40525E-05,0,0,0,0,0,,0,0,0,,0,-1.67647E-06,0.177371,0.214816,0.21562,0.214819,0.177374,0.177371,0.214816,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","Settles",8.7E-5,0,1,0.748915,1,1,1,1,0.113489,4.24458,1.99741,0.773646,0.157023,0.143089,0.130156,0.120201,0.112359,0.108745,0.111582,0.116846,1,1,0.274362,0.295656,,,1,,,,,0,0,0,,9.23501,9.66497,18.9,1.10002,999.24,999.78,0.1,0.200126,0.123542,0.323668,0.0777142,0.0742309,0.886531,0.986531,1.99741E-05,0.886511,0.211747,0.674764,0,1,0.285009,0,0,0,0.234932,0,-0.0269102,0.199385,0.233101,0.219914,0.204799,0.142801,0.200788,0.233902,0.204479,0.200741,0.160089,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","Tried",1.6E-6,0,1,1.11043,1,1,1,1,0.094602,6.05213,0.335391,1.1589,0.000495455,0.0038739,0.022793,0.0890705,0.209734,0.288759,0.244194,0.141081,1,1,0.681993,0.432922,,,0,,,,,0,0,1,0.629498,9.57392,9.27607,18.85,1.15,999.38,998.946,0.15,0.174328,0.272333,0.446661,0.118038,0.313183,0.905401,1.0554,3.35391E-06,0.905398,0.714139,0.191259,0,0,,0,0,0,0.786405,0,2.4361,0,0,0,0,1,0.0603612,0.315382,0.624257,0,0,1,1,0,0,0,0,0,0.370502,0.629498
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","PWins",1E-06,0,1,1.15707,1,1,1,1,0.0929469,6.28536,0.17895,1.19905,0.000144497,0.00148149,0.0116315,0.0600354,0.179284,0.294482,0.279622,0.173319,1,1,0.690392,0.46421,,,0,,,,,0,0,1,1,10,8.85,18.85,1.15,1000,998.326,0.15,0.276932,0,0.276932,0.187512,0,0.907055,1.05705,1.7895E-06,0.907053,0.793135,0.113918,0,0,,0,0,0,0.873068,0,2.33261,0,0,0,0,1,0.0396487,0.253309,0.707042,0,0,1,1,0,0,0,0,0,0,1
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","DWins",6.1E-7,0,1,1.03117,1,1,1,1,0.0974141,5.65586,0.60119,1.09068,0.00109175,0.00793871,0.0417568,0.138402,0.261468,0.279034,0.184001,0.0863072,1,1,0.667723,0.379762,,,0,,,,,0,0,1,0,8.85,9.99999,18.85,1.15001,998.326,1000,0.15,0,0.735037,0.735037,0,0.845292,0.902592,1.05259,6.0119E-06,0.902586,0.57992,0.322666,0,0,,0,0,0,0.639162,0,2.61195,0,0,0,0,1,0.0955526,0.420847,0.483601,0,0,1,1,0,0,0,0,0,1,0
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","Abandoned",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 0.25 PCPM 10 FSM 1","1.224E-08","0.5795","84","PrecPower1",0.125,0.999891,0.000109113,0.1,0.0001091,0.000109113,1,0.000109113,1.08449E-05,1,1.74207,0.474358,1,0,0,0,0,0,0,0,1,1,0.245691,0.24598,,,0.000109107,,,,,0,0,6.53E-09,0.183589,9.99991,9.99995,19.9999,0.000137446,1000,1000,1.09116E-05,3.2277E-5,0,3.22774E-5,1.36019E-05,0,0.000115689,0.000126601,1.74207E-05,9.82683E-05,0,9.82683E-05,0,0.00010911,0.245821,0,0,0,0,0,0.59181,0.366267,0.336054,0.190319,0.0800004,0.027359,0.605115,0.321408,0.0676986,0.00559872,0.00017967,0.00010911,0.000109113,0.999891,0,0.000109107,0,0,5.33142E-9,1.1989E-9
