"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","All",1,0.999897,0.000103194,0.8,0,0,1,0.000103194,9.99864E-06,4.5,0.666667,0.954338,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99999,19.9999,0.00010986,1000,1000,0,0,4.3158E-5,4.31578E-5,0,4.31578E-05,9.98618E-05,9.98618E-05,6.66667E-06,9.31951E-05,3.89345E-05,5.42606E-05,0,0,,0,0,0,0.418221,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","NoDispute",0.9999,1,0,0.800001,0,0,1,0,0,4.5,0.666669,0.954339,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,9.99999,20,6.66669E-06,1000,1000,0,0,0,0,0,0,6.66669E-06,6.66669E-06,6.66669E-06,0,0,0,0,0,,0,0,0,,0,0,0.177373,0.214817,0.21562,0.214818,0.177373,0.177373,0.214817,0.21562,0.214818,0.177373,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","DisputeArises",0.0001,0,1,0.792706,0,0,1,1,0.0968919,4.46353,0.644685,0.951819,0.139037,0.129263,0.121219,0.117339,0.116523,0.11878,0.125057,0.132783,1,1,,,,,0,,,,,0,0,0,,9,9.99999,19,1.00001,998.808,1000,0,0,0.418221,0.418221,0,0.418221,0.903115,0.903115,6.44685E-06,0.903108,0.377295,0.525813,0,0,,0,0,0,0.418221,0,0,0.180627,0.217096,0.215486,0.212462,0.174329,0.180627,0.217096,0.215486,0.212462,0.174329,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PFiles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","DAnswers",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","Litigated",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","Not Litigated",1,0.999897,0.000103194,0.8,0,0,1,0.000103194,9.99864E-06,4.5,0.666667,0.954338,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99999,19.9999,0.00010986,1000,1000,0,0,4.3158E-5,4.31578E-5,0,4.31578E-05,9.98618E-05,9.98618E-05,6.66667E-06,9.31951E-05,3.89345E-05,5.42606E-05,0,0,,0,0,0,0.418221,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","Settles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","Tried",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","DWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","Abandoned",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PrecPower1",0.125,0.999885,0.000114781,0.1,0,0,1,0.000114781,1.08341E-05,1,0.666667,0.558396,1,0,0,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99989,9.99999,19.9999,0.000121448,1000,1000,0,0,0,0,0,0,0.000110613,0.000110613,6.66667E-06,0.000103947,0,0.000103947,0,0,,0,0,0,0,0,0.591805,0.366269,0.336054,0.190318,0.0799998,0.0273587,0.605115,0.321408,0.0676986,0.0055987,0.000179669,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PrecPower2",0.125,0.999893,0.000106712,0.3,0,0,1,0.000106712,1.01575E-05,2,0.666667,0.683913,0,1,0,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99989,9.99999,19.9999,0.000113379,1000,1000,0,0,0,0,0,0,0.000103222,0.000103222,6.66667E-06,9.6555E-05,0,9.6555E-05,0,0,,0,0,0,0,0,0.456891,0.322429,0.319363,0.207366,0.105899,0.0449429,0.424677,0.400955,0.150685,0.0223829,0.00129973,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PrecPower3",0.125,0.9999,0.000100073,0.5,0,0,1,0.000100073,9.6017E-06,3,0.666667,0.80346,0,0,1,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99999,19.9999,0.00010674,1000,1000,0,0,0,0,0,0,9.71379E-05,9.71379E-05,6.66667E-06,9.04712E-05,0,9.04712E-05,0,0,,0,0,0,0,0,0.286921,0.262224,0.290271,0.225951,0.144924,0.0766302,0.242182,0.406369,0.271722,0.0721787,0.00754904,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PrecPower4",0.125,0.999903,9.68695E-05,0.7,0,0,1,9.68695E-05,9.36485E-06,4,0.666667,0.916859,0,0,0,1,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99999,19.9999,0.000103536,1000,1000,0,0,0,0,0,0,9.41714E-05,9.41714E-05,6.66667E-06,8.75047E-05,0,8.75047E-05,0,0,,0,0,0,0,0,0.097312,0.192435,0.247054,0.238843,0.194974,0.126694,0.104925,0.313388,0.372376,0.176261,0.0330514,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PrecPower5",0.125,0.999904,9.61964E-05,0.9,0,0,1,9.61964E-05,9.36639E-06,5,0.666667,1.02393,0,0,0,0,1,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99999,19.9999,0.000102863,1000,1000,0,0,3.4345E-5,3.43445E-5,0,3.43445E-05,9.34966E-05,9.34966E-05,6.66667E-06,8.683E-05,3.12226E-05,5.56074E-05,0,0,,0,0,0,0.357025,0,-0.0973104,0.126694,0.194974,0.238843,0.247054,0.192435,0.0330514,0.176261,0.372376,0.313388,0.104925,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PrecPower6",0.125,0.999902,9.8059E-05,1.1,0,0,1,9.8059E-05,9.61156E-06,6,0.666667,1.12449,0,0,0,0,0,1,0,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99999,19.9999,0.000104726,1000,1000,0,0,9.8059E-5,9.8059E-05,0,9.8059E-05,9.51141E-05,9.51141E-05,6.66667E-06,8.84474E-05,8.84474E-05,0,0,0,,0,0,0,1,0,-0.28692,0.0766302,0.144924,0.225951,0.290271,0.262224,0.00754904,0.0721787,0.271722,0.406369,0.242182,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PrecPower7",0.125,0.999897,0.00010324,1.3,0,0,1,0.00010324,1.01817E-05,7,0.666667,1.21835,0,0,0,0,0,0,1,0,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99999,19.9999,0.000109907,1000,1000,0,0,0.0001032,0.00010324,0,0.00010324,9.97253E-05,9.97253E-05,6.66667E-06,9.30586E-05,9.30586E-05,0,0,0,,0,0,0,1,0,-0.456892,0.0449429,0.105899,0.207366,0.319362,0.322429,0.00129973,0.0223829,0.150685,0.400955,0.424677,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PrecPower8",0.125,0.99989,0.000109618,1.5,0,0,1,0.000109618,1.08713E-05,8,0.666666,1.30531,0,0,0,0,0,0,0,1,1,1,,,,,0,,,,,0,0,0,,9.99989,9.99999,19.9999,0.000116285,1000,1000,0,0,0.0001096,0.00010962,0,0.000109618,0.000105414,0.000105414,6.66666E-06,9.87469E-05,9.87469E-05,0,0,0,,0,0,0,1,0,-0.591807,0.0273588,0.08,0.190319,0.336055,0.366268,0.00017967,0.00559871,0.0676986,0.321408,0.605115,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 10 FSM 2","1.524E-07","0.9752","47","PrecLevel0",0.3333,0.99989,0.000109999,0.8,0,0,1,0.000109999,9.999E-06,4.5,0,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99989,10,19.9999,0.000109999,1000,1000,0,0,5.4985E-5,5.49847E-5,0,5.49847E-05,0.0001,0.0001,0,0.0001,4.99866E-05,5.00134E-05,0,0,,0,0,0,0.499866,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0,0,1,0,0,0,0,0,0
