"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","All",1,0.999908,9.21767E-05,0.8,8.5289E-6,8.52889E-06,1,9.21767E-05,1.00006E-05,4.5,1.7974,0.837165,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.5,0.455,,,7.26389E-06,,,,,0,0,1.265E-6,0.253116,9.99991,9.99997,19.9999,0.000124809,9.99991,9.99993,1.46582E-05,1.2934E-5,2.3351E-5,3.6285E-05,2.21758E-05,2.30138E-05,0.00010015,0.000114808,1.7974E-05,8.21761E-05,2.10192E-05,6.11569E-05,0,7.26389E-6,1,0,0,0,0.258224,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,8.52889E-6,8.52889E-06,0.999991,0,7.26389E-06,0,0,9.44801E-7,3.2019E-7
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","NoDispute",0.9999,1,0,0.800003,0,0,1,0,0,4.50001,1.7974,0.837166,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,1.7974E-05,10,9.99995,0,0,0,0,0,0,1.7974E-05,1.7974E-05,1.7974E-05,0,0,0,0,0,,0,0,0,,0,-6.92068E-07,0.177372,0.214817,0.21562,0.214818,0.177374,0.177372,0.214816,0.215619,0.214818,0.177374,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","DisputeArises",9.2E-5,0,1,0.772591,0.0925276,0.0925276,1,1,0.108494,4.36296,1.77764,0.824719,0.147486,0.135034,0.124613,0.118602,0.115635,0.11549,0.119079,0.124061,1,1,0.5,0.455,,,0.078804,,,,,0,0,0.013724,0.253116,9.00624,9.83472,18.841,1.15904,9.00624,9.83468,0.159023,0.140322,0.253325,0.393646,0.240579,0.249671,0.891524,1.05055,1.77764E-05,0.891506,0.228031,0.663475,0,0.078804,1,0,0,0,0.258224,0,0.00750737,0.188867,0.223455,0.215753,0.206236,0.165689,0.189152,0.22455,0.218739,0.203345,0.164214,0.0925276,0.0925276,0.907472,0,0.078804,0,0,0.0102499,0.0034737
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","PFiles",8.5E-6,0,1,0.794584,1,1,1,1,0.100306,4.47292,1,0.925339,0.036941,0.0846168,0.159229,0.225924,0.223736,0.154612,0.0805145,0.0344254,1,1,0.5,0.455,,,0.851682,,,,,0,0,0.148318,0.253116,9.06744,8.2139,17.2813,2.71866,9.06744,8.21381,1.71865,1.51654,0.216596,1.73314,2.60008,0.177107,0.899704,2.61836,1E-05,0.899694,0.241913,0.657781,0,0.851682,1,0,0,0,0.269552,0,1.218,0,0,0.541027,0.315699,0.143274,0.148318,0.319115,0.532567,0,0,1,1,0,0,0.851682,0,0,0.110777,0.0375418
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","DAnswers",8.5E-6,0,1,0.794584,1,1,1,1,0.100306,4.47292,1,0.925339,0.036941,0.0846168,0.159229,0.225924,0.223736,0.154612,0.0805145,0.0344254,1,1,0.5,0.455,,,0.851682,,,,,0,0,0.148318,0.253116,9.06744,8.2139,17.2813,2.71866,9.06744,8.21381,1.71865,1.51654,0.216596,1.73314,2.60008,0.177107,0.899704,2.61836,1E-05,0.899694,0.241913,0.657781,0,0.851682,1,0,0,0,0.269552,0,1.218,0,0,0.541027,0.315699,0.143274,0.148318,0.319115,0.532567,0,0,1,1,0,0,0.851682,0,0,0.110777,0.0375418
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","Litigated",8.5E-6,0,1,0.794584,1,1,1,1,0.100306,4.47292,1,0.925339,0.036941,0.0846168,0.159229,0.225924,0.223736,0.154612,0.0805145,0.0344254,1,1,0.5,0.455,,,0.851682,,,,,0,0,0.148318,0.253116,9.06744,8.2139,17.2813,2.71866,9.06744,8.21381,1.71865,1.51654,0.216596,1.73314,2.60008,0.177107,0.899704,2.61836,1E-05,0.899694,0.241913,0.657781,0,0.851682,1,0,0,0,0.269552,0,1.218,0,0,0.541027,0.315699,0.143274,0.148318,0.319115,0.532567,0,0,1,1,0,0,0.851682,0,0,0.110777,0.0375418
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","Not Litigated",1,0.999916,8.36485E-05,0.8,0,0,1,8.36485E-05,9.14519E-06,4.5,1.7974,0.837164,0.125002,0.125001,0.124999,0.124998,0.124998,0.124999,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99998,19.9999,0.000101623,9.99992,9.99995,0,0,2.1503E-5,2.15035E-5,0,2.15035E-05,9.24774E-05,9.24774E-05,1.7974E-05,7.45033E-05,1.89561E-05,5.55473E-05,0,0,,0,0,0,0.257069,0,-1.03883E-05,0.177374,0.214819,0.215617,0.214817,0.177373,0.177373,0.214816,0.215617,0.214819,0.177374,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","Settles",7.3E-6,0,1,0.853362,1,1,1,1,0.100637,4.76681,1,0.957218,0.0146997,0.0524707,0.136203,0.232687,0.250666,0.178801,0.0941048,0.0403678,1,1,0.5,0.5,,,1,,,,,0,0,0,,9.2,8.19999,17.4,2.60001,9.2,8.1999,1.6,1.48673,0.250619,1.73735,2.42549,0.200495,0.899373,2.49937,1E-05,0.899363,0.28115,0.618213,0,1,1,0,0,0,0.313273,0,1.03187,0,0,0.504234,0.334351,0.161415,0,0.374688,0.625312,0,0,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","Tried",1.3E-6,0,1,0.457067,1,1,1,1,0.0984022,2.78533,1,0.742284,0.164656,0.269208,0.291453,0.187088,0.0690995,0.0157156,0.00247596,0.000303145,1,1,0.5,0.1966,,,0,,,,,0,0,1,0.253116,8.30623,8.29376,16.6,3.40001,8.30623,8.29367,2.4,1.68774,0.0212285,1.70897,3.60261,0.0428107,0.901608,3.30161,1E-05,0.901598,0.0166052,0.884993,0,0,,0,0,0,0.0184947,0,2.2868,0,0,0.752305,0.208591,0.0391041,1,0,0,0,0,1,1,0,0,0,0,0,0.746884,0.253116
"Risk Neutral CM 4 PCPM 10 DM 2","3.101E-07","0.9908","67","PWins",3.2E-7,0,1,0.536029,1,1,1,1,0.0988647,3.18014,1,0.786852,0.102875,0.209254,0.291575,0.243277,0.114578,0.0318367,0.00581615,0.000787916,1,1,0.5,0.1966,,,0,,,,,0,0,1,1,9.8,6.79999,16.6,3.40001,9.8,6.7999,2.4,3.16156,0.0076881,3.16925,10.0324,0.00153763,0.901145,3.30115,1E-05,0.901135,0.0345125,0.866623,0,0,,0,0,0,0.0384407,0,2.37615,0,0,0.685571,0.252705,0.0617241,1,0,0,0,0,1,1,0,0,0,0,0,0,1
