"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,5.49995E-05,0.5,5.49995E-05,4.9995E-06,3,0,1.71665,0.2,0.2,0.2,0.2,0.2,1,1,0.9,0.9,,,5.49994E-05,,,,,4.40348E-18,4.40172E-11,8.81E-18,1,9.99999,9.99945,19.9994,0.000560499,9.99999,9.99945,5.49995E-06,2.201E-12,8.2499E-6,8.24994E-6,1.10043E-13,1.2375E-06,0.00055,0.0005555,0.0005,5E-05,5E-05,0,0,5.49994E-5,0.9,4.40348E-18,4.40172E-11,8.80696E-18,1,0,0,0.199894,0.200106,0.2,0.200106,0.199894,0.199894,0.200106,0.2,0.200106,0.199894,5.49995E-5,5.49995E-05,0.999945,1.10043E-11,5.49994E-05,4.40348E-18,4.40172E-11,3.665E-33,8.807E-18
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrecLevel1",0.1999,0.999901,9.94914E-05,0.104553,9.9491E-5,9.94914E-05,1,9.94914E-05,9.99911E-06,1.02276,1,0.943644,0.977237,0.0227623,2.01177E-07,2.00186E-07,2.00186E-07,1,1,0.135486,0.100001,,,9.50782E-05,,,,,1.59322E-17,8.83039E-13,4.413E-6,0.504939,9.99991,9.99997,19.9999,0.000119661,9.99991,9.99997,1.01698E-05,1.4638E-5,1.8255E-7,1.48207E-5,2.21805E-06,3.21613E-08,9.94923E-05,0.000109662,1E-05,8.94923E-05,1.9752E-06,8.75171E-05,0,9.50782E-5,0.100001,1.59322E-17,8.83039E-13,8.97644E-24,0.0221071,0,0.0455119,0.955005,0.0444764,0.000518041,2.00337E-07,2.0008E-07,0.999999,2.00292E-07,2.00186E-07,2.00292E-07,2.0008E-07,9.94914E-5,9.94914E-05,0.999901,1.99062E-11,9.50782E-05,1.59322E-17,8.83039E-13,2.18477E-6,2.2284E-6
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrecLevel2",0.2001,0.999914,8.56901E-05,0.299894,8.569E-05,8.56901E-05,1,8.56901E-05,9.99924E-06,1.99947,2,0.957991,0.0232675,0.953994,0.0227382,2.00964E-07,1.99974E-07,1,1,0.134051,0.100001,,,8.20428E-05,,,,,3.14822E-12,7.29782E-13,3.647E-6,0.512727,9.99992,9.99997,19.9999,0.000114441,9.99992,9.99997,8.75137E-06,1.2621E-5,1.5151E-7,1.27724E-5,1.91485E-06,2.54079E-08,9.56909E-05,0.000104442,2E-05,7.56909E-05,1.61986E-06,7.4071E-05,0,8.20428E-5,0.100001,3.14822E-12,7.29782E-13,6.29898E-19,0.0214928,0,1.23266E-05,0.0444293,0.911646,0.043407,0.000517493,1.99913E-07,1.99868E-07,0.999999,1.99974E-07,2.0008E-07,1.99868E-07,8.56901E-5,8.56901E-05,0.999914,1.71449E-11,8.20428E-05,3.14822E-12,7.29782E-13,1.77722E-6,1.8701E-6
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrecLevel3",0.2,0.99993,7.00672E-05,0.5,7.0067E-5,7.00672E-05,1,7.00672E-05,9.9994E-06,3,3,0.880395,2.01093E-07,0.0227501,0.954499,0.0227502,2.01093E-07,1,1,0.13337,0.100001,,,6.71445E-05,,,,,5.37371E-11,5.84769E-13,2.923E-6,0.476079,9.99993,9.99996,19.9999,0.00010722,9.99993,9.99996,7.15285E-06,1.0302E-5,1.2966E-7,1.04317E-5,1.54236E-06,3.55369E-08,9.00678E-05,9.72206E-05,3E-05,6.00678E-05,1.19194E-06,5.88759E-05,0,6.71445E-5,0.1,5.37371E-11,5.84769E-13,1.07517E-17,0.0200238,0,0,0.000517767,0.04343,0.912104,0.04343,0.000517767,1.99974E-07,2.00186E-07,0.999999,2.00186E-07,1.99974E-07,7.00672E-5,7.00672E-05,0.99993,1.40190E-11,6.71445E-05,5.37371E-11,5.84769E-13,1.53121E-6,1.3914E-6
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrecLevel4",0.4,0.99995,4.98902E-05,0.797725,4.989E-05,4.98902E-05,1,4.98902E-05,9.9996E-06,4.48862,4,0.773609,1.0004E-07,1.00535E-07,0.0113751,0.488625,0.5,1,1,0.1,0.1,,,4.98902E-05,,,,,3.99281E-11,3.99441E-18,7.99E-18,0,9.99995,9.99995,19.9999,9.48793E-05,9.99995,9.99995,4.98902E-06,7.4835E-6,0,7.48355E-6,1.12255E-06,0,7.98906E-05,8.48797E-05,4E-05,3.98906E-05,0,3.98906E-05,0,4.98902E-5,0.1,3.99281E-11,3.99441E-18,7.98882E-18,0,0,-0.0227501,1.0001E-07,0.000258884,0.0219738,0.478291,0.499476,9.99871E-08,1.00093E-07,1.0004E-07,0.500265,0.499735,4.98902E-5,4.98902E-05,0.99995,9.98204E-12,4.98902E-05,3.99281E-11,3.99441E-18,7.9888E-18,0
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","Rounds1",7.1E-5,0,1,0.421912,1,1,1,1,0.140828,2.60956,2.47938,0.884341,0.279696,0.241288,0.197683,0.152421,0.128911,1,1,0.124749,0.100001,,,0.969065,,,,,3.85168E-07,6.19006E-09,0.030935,0.499847,9.0616,9.83683,18.8984,1.10157,9.0616,9.83683,0.101547,0.147954,0.0013062,0.149261,0.0223088,0.000262248,0.859197,0.960744,2.47938E-05,0.859172,0.0134834,0.845689,0,0.969065,0.100001,3.85168E-07,6.19006E-09,7.70646E-14,0.0153346,0,0.00344666,0.278867,0.241527,0.197535,0.153483,0.128588,0.280092,0.241494,0.19736,0.152479,0.128575,1,1,0,0,0.969065,3.85168E-07,6.19006E-09,0.0154722,0.0154628
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","Truly Liable",1.1E-6,0,1,0.47079,1,1,1,1,0.120718,2.85395,1.85388,1.17539,4.05037E-06,0.403787,0.338477,0.25772,1.20418E-05,1,1,0.898355,0.100038,,,0.00210261,,,,,6.08877E-10,1.99694E-07,0.997897,0.991607,9.91482,8.93527,18.8501,1.14991,9.91482,8.93527,0.149895,0.0742141,0.0851783,0.159392,0.00556606,0.017102,0.879301,1.0292,1.85388E-05,0.879282,0.879282,0,0,0.00210261,0.11769,6.08877E-10,1.99694E-07,1.26543E-16,1,0,1.02072,0.000726425,0.394457,0.340197,0.258616,0.00600409,0.403784,0.338474,0.257718,1.24454E-05,1.20132E-05,1,1,2.0008E-07,2.0008E-07,0.00210261,6.08877E-10,1.99694E-07,0.00837559,0.989521
"Risk Neutral CM 0.25 Noise 0.25,0.25 FSM 0 DM 1 LT 1 UPC 1E-05","0","38","Truly Not Liable",7E-05,0,1,0.421151,1,1,1,1,0.141141,2.60576,2.48912,0.879808,0.284052,0.238758,0.195491,0.150781,0.130918,1,1,0.112701,0.1,,,0.984123,,,,,3.91157E-07,3.17653E-09,0.015876,0.018477,9.04831,9.85087,18.8992,1.10082,9.04831,9.85087,0.100794,0.149103,0,0.149103,0.0225697,0,0.858884,0.959678,2.48912E-05,0.858859,0,0.858859,0,0.984123,0.1,3.91157E-07,3.17653E-09,7.82628E-14,0,0,-0.0123957,0.283198,0.239145,0.195314,0.151846,0.130497,0.278165,0.239983,0.19642,0.154854,0.130577,1,1,2.0008E-07,2.0008E-07,0.984123,3.91157E-07,3.17653E-09,0.0155828,0.0002933
