"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","All",1,0.999939,6.14684E-05,0.500001,6.1468E-5,1.22986E-11,1,6.14684E-05,9.99948E-06,4.50001,6.99999,2.47101,0.125,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.937499,0.937499,,,1.22986E-11,,,,,1.72318E-24,1.72249E-17,3.45E-24,1,10.0001,9.99987,19.9999,7.46154E-05,10.0001,9.99987,6.14684E-06,7.2044E-5,1.018E-11,7.20437E-5,9.31942E-05,1.01827E-11,5.84691E-05,6.46159E-05,7.00019E-06,5.14689E-05,4.22603E-05,9.20858E-06,0,1.2299E-11,1.875,1.72318E-24,1.72249E-17,3.44636E-24,0.827956,0,-2.68953E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,6.14684E-5,1.22986E-11,0.999939,6.14683E-05,1.22986E-11,1.72318E-24,1.72249E-17,6.6128E-40,3.446E-24
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","NoDispute",0.9999,1,0,0.500004,0,0,1,0,0,4.50003,6.99999,2.47103,0.124997,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125003,1,1,,,,,0,,,,,0,0,0,,10,9.99999,20,7.00019E-06,10,9.99999,0,0,0,0,0,0,7.00019E-06,7.00019E-06,7.00019E-06,0,0,0,0,0,,0,0,0,,0,0,0.102829,0.127185,0.135105,0.134876,0.134877,0.135107,0.127189,0.102833,0.102829,0.127185,0.135105,0.134876,0.134877,0.135107,0.127189,0.102833,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","DisputeArises",6.1E-5,0,1,0.44488,1,2.0008E-07,1,1,0.162677,4.05904,6.99999,2.25638,0.172045,0.154819,0.136934,0.121963,0.110116,0.102344,0.100173,0.101607,1,1,0.937499,0.937499,,,2.0008E-07,,,,,2.80336E-20,2.80224E-13,5.61E-20,1,10.9,7.99999,18.9,1.10001,10.9,7.99999,0.1,1.17204,1.6566E-7,1.17204,1.51613,1.65657E-07,0.83733,0.93733,6.99999E-06,0.837323,0.687513,0.14981,0,2.0008E-07,1.875,2.80336E-20,2.80224E-13,5.60672E-20,0.827956,0,-5.27528E-14,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,1,2.0008E-07,2.0008E-07,1,2.0008E-07,2.80336E-20,2.80224E-13,1.0758E-35,5.607E-20
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","PFiles",6.1E-5,0,1,0.44488,1,2.0008E-07,1,1,0.162677,4.05904,6.99999,2.25638,0.172045,0.154819,0.136934,0.121963,0.110116,0.102344,0.100173,0.101607,1,1,0.937499,0.937499,,,2.0008E-07,,,,,2.80336E-20,2.80224E-13,5.61E-20,1,10.9,7.99999,18.9,1.10001,10.9,7.99999,0.1,1.17204,9.115E-15,1.17204,1.51613,1.5123E-15,0.83733,0.93733,6.99999E-06,0.837323,0.687513,0.14981,0,2.0008E-07,1.875,2.80336E-20,2.80224E-13,5.60672E-20,0.827956,0,-4.37371E-14,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,1,2.0008E-07,0,1,2.0008E-07,2.80336E-20,2.80224E-13,1.0758E-35,5.607E-20
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","DAnswers",1E-11,0,1,0.44488,1,1,1,1,0.162677,4.05904,6.99999,2.25638,0.172045,0.154819,0.136934,0.121963,0.110116,0.102344,0.100173,0.101607,1,1,0.937499,0.937499,,,0.999999,,,,,1.40112E-13,1.40056E-06,2.8E-13,1,10.675,7.92499,18.6,1.40001,10.675,7.92499,0.4,1.24704,4.5556E-8,1.24704,1.69756,7.55849E-09,0.83733,1.23733,6.99999E-06,0.837323,0.687513,0.14981,0,0.999999,1.875,1.40112E-13,1.40056E-06,2.80224E-13,0.827956,0,-2.48285E-13,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,1,1,0,0,0.999999,1.40112E-13,1.40056E-06,5.3769E-29,2.802E-13
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","Litigated",1E-11,0,1,0.44488,1,1,1,1,0.162677,4.05904,6.99999,2.25638,0.172045,0.154819,0.136934,0.121963,0.110116,0.102344,0.100173,0.101607,1,1,0.937499,0.937499,,,0.999999,,,,,1.40112E-13,1.40056E-06,2.8E-13,1,10.675,7.92499,18.6,1.40001,10.675,7.92499,0.4,1.24704,4.5556E-8,1.24704,1.69756,7.55849E-09,0.83733,1.23733,6.99999E-06,0.837323,0.687513,0.14981,0,0.999999,1.875,1.40112E-13,1.40056E-06,2.80224E-13,0.827956,0,-2.48285E-13,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,1,1,0,0,0.999999,1.40112E-13,1.40056E-06,5.3769E-29,2.802E-13
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","Not Litigated",1,0.999939,6.14684E-05,0.500001,6.1468E-5,0,1,6.14684E-05,9.99948E-06,4.50001,6.99999,2.47101,0.125,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,10.0001,9.99987,19.9999,7.46154E-05,10.0001,9.99987,6.14683E-06,7.2044E-5,1.018E-11,7.20436E-5,9.31942E-05,1.01827E-11,5.84691E-05,6.46159E-05,7.00019E-06,5.14689E-05,4.22603E-05,9.20857E-06,0,0,,0,0,0,0.827956,0,-2.54677E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,6.14683E-5,0,0.999939,6.14683E-05,0,0,0,0,0
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","Settles",1E-11,0,1,0.44488,1,1,1,1,0.162677,4.05904,6.99999,2.25638,0.172045,0.154819,0.136934,0.121963,0.110116,0.102344,0.100173,0.101607,1,1,0.937499,0.9375,,,1,,,,,0,0,0,,10.675,7.92499,18.6,1.40001,10.675,7.92499,0.4,1.24704,4.5556E-8,1.24704,1.69756,7.55834E-09,0.83733,1.23733,6.99999E-06,0.837323,0.687513,0.14981,0,1,1.875,0,0,0,0.827956,0,-1.2566E-13,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","Tried",3E-24,0,1,0.44488,1,1,1,1,0.162677,4.05904,6.99999,2.25638,0.172045,0.154819,0.136934,0.121963,0.110116,0.102344,0.100173,0.101607,1,1,0.9375,0.4375,,,0,,,,,0,0,1,1,10.7,7.69999,18.4,1.60001,10.7,7.69999,0.6,1.47204,0,1.47204,2.30936,0,0.83733,1.43733,6.99999E-06,0.837323,0.687513,0.14981,0,0,,0,0,0,0.827956,0,-1.41021E-13,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,1,1,0,0,0,0,0,1.9188E-16,1
"Risk Neutral CM 1 UPC 1E-06 DM 2","0","451","PWins",3E-24,0,1,0.44488,1,1,1,1,0.162677,4.05904,6.99999,2.25638,0.172045,0.154819,0.136934,0.121963,0.110116,0.102344,0.100173,0.101607,1,1,0.9375,0.4375,,,0,,,,,0,0,1,1,10.7,7.69999,18.4,1.60001,10.7,7.69999,0.6,1.47204,0,1.47204,2.30936,0,0.83733,1.43733,6.99999E-06,0.837323,0.687513,0.14981,0,0,,0,0,0,0.827956,0,-1.41021E-13,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,0.131139,0.155774,0.155362,0.141929,0.127526,0.114733,0.0987312,0.0748064,1,1,0,0,0,0,0,0,1
