"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","All",1,0.999909,9.058E-05,0.5,6.01E-11,6.0098E-11,1,9.058E-05,9.9992E-06,4.5,2,0.8173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,0.328663,0.328663,,,6.00979E-11,,,,,2.53827E-17,1.43016E-23,5.88E-17,0.458682,9.99991,9.99998,19.9999,0.00011058,9.99991,9.99998,2.40392E-11,1.854E-11,2.1104E-5,2.11037E-5,1.0686E-11,2.11037E-05,0.000100581,0.000100581,2.00002E-05,8.05808E-05,1.86036E-05,6.19771E-05,0,6.0098E-11,0.328663,2.53827E-17,1.43016E-23,5.07856E-24,0.232984,0,-5.16305E-15,0.115891,0.123533,0.128902,0.131673,0.131673,0.128902,0.123533,0.115891,0.115891,0.123533,0.128902,0.131673,0.131673,0.128902,0.123533,0.115891,6.0098E-11,6.0098E-11,1,1.20244E-17,6.00979E-11,2.53827E-17,1.43016E-23,3.1823E-17,2.697E-17
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","NoDispute",0.9999,1,0,0.500001,0,0,1,0,0,4.50001,2,0.817301,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,2.00002E-05,10,9.99998,0,0,0,0,0,0,2.00002E-05,2.00002E-05,2.00002E-05,0,0,0,0,0,,0,0,0,,0,3.04624E-15,0.115891,0.123533,0.128902,0.131673,0.131673,0.128902,0.123533,0.115891,0.115891,0.123533,0.128902,0.131673,0.131673,0.128902,0.123533,0.115891,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","DisputeArises",9.1E-5,0,1,0.484436,6.6348E-7,6.6348E-07,1,1,0.110391,4.37549,2,0.804757,0.136041,0.132513,0.129166,0.126005,0.123034,0.120258,0.11768,0.115304,1,1,0.328663,0.328663,,,6.63479E-07,,,,,2.80224E-13,1.57889E-19,6.49E-13,0.458682,9,9.99998,19,1.00002,9,9.99998,2.65392E-07,2.0466E-7,0.232984,0.232984,1.17974E-07,0.232984,0.889629,0.889629,2E-05,0.889609,0.205383,0.684226,0,6.63479E-7,0.328663,2.80224E-13,1.57889E-19,5.60672E-20,0.232984,0,-2.55012E-13,0.11711,0.124461,0.129483,0.131869,0.131472,0.128318,0.122605,0.114681,0.11711,0.124461,0.129483,0.131869,0.131472,0.128318,0.122605,0.114681,6.63481E-7,6.6348E-07,0.999999,1.32749E-13,6.63479E-07,2.80224E-13,1.57889E-19,3.5133E-13,2.977E-13
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","PFiles",6E-11,0,1,0.492917,1,1,1,1,0.0998678,4.44333,0.93535,0.920501,0.130049,0.128422,0.126885,0.125441,0.124089,0.122832,0.121672,0.12061,1,1,0.328663,0.328663,,,0.999998,,,,,4.22354E-07,2.37972E-13,9.782E-7,0.458682,9.12866,9.47133,18.6,1.40001,9.12866,9.47133,0.4,0.308457,0.304266,0.612723,0.17781,0.260833,0.900142,1.30014,9.3535E-06,0.900132,0.337171,0.562962,0,0.999998,0.328663,4.22354E-07,2.37972E-13,8.45047E-14,0.374622,0,-2.56844E-12,0.116446,0.123955,0.129167,0.131762,0.131582,0.128637,0.123111,0.115341,0.116446,0.123955,0.129167,0.131762,0.131582,0.128637,0.123111,0.115341,1,1,0,2.0008E-07,0.999998,4.22354E-07,2.37972E-13,5.29519E-7,4.4869E-7
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","DAnswers",6E-11,0,1,0.492917,1,1,1,1,0.0998678,4.44333,0.93535,0.920501,0.130049,0.128422,0.126885,0.125441,0.124089,0.122832,0.121672,0.12061,1,1,0.328663,0.328663,,,0.999999,,,,,4.22354E-07,2.37972E-13,9.782E-7,0.458682,9.12866,9.47133,18.6,1.40001,9.12866,9.47133,0.4,0.308457,0.304266,0.612723,0.17781,0.260833,0.900142,1.30014,9.3535E-06,0.900132,0.337171,0.562962,0,0.999999,0.328663,4.22354E-07,2.37972E-13,8.45047E-14,0.374622,0,-2.52706E-12,0.116446,0.123955,0.129167,0.131762,0.131582,0.128637,0.123111,0.115341,0.116446,0.123955,0.129167,0.131762,0.131582,0.128637,0.123111,0.115341,1,1,0,0,0.999999,4.22354E-07,2.37972E-13,5.2952E-07,4.4869E-7
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","Litigated",6E-11,0,1,0.492917,1,1,1,1,0.0998678,4.44333,0.93535,0.920501,0.130049,0.128422,0.126885,0.125441,0.124089,0.122832,0.121672,0.12061,1,1,0.328663,0.328663,,,0.999999,,,,,4.22354E-07,2.37972E-13,9.782E-7,0.458682,9.12866,9.47133,18.6,1.40001,9.12866,9.47133,0.4,0.308457,0.304266,0.612723,0.17781,0.260833,0.900142,1.30014,9.3535E-06,0.900132,0.337171,0.562962,0,0.999999,0.328663,4.22354E-07,2.37972E-13,8.45047E-14,0.374622,0,-2.52706E-12,0.116446,0.123955,0.129167,0.131762,0.131582,0.128637,0.123111,0.115341,0.116446,0.123955,0.129167,0.131762,0.131582,0.128637,0.123111,0.115341,1,1,0,0,0.999999,4.22354E-07,2.37972E-13,5.2952E-07,4.4869E-7
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","Not Litigated",1,0.999909,9.05799E-05,0.5,1.202E-17,0,1,9.05799E-05,9.9992E-06,4.5,2,0.8173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,9.99991,9.99998,19.9999,0.00011058,9.99991,9.99998,0,0,2.1104E-5,2.11036E-5,0,2.11036E-05,0.000100581,0.000100581,2.00002E-05,8.05807E-05,1.86036E-05,6.19771E-05,0,0,,0,0,0,0.232984,0,-1.61166E-15,0.115891,0.123533,0.128902,0.131673,0.131673,0.128902,0.123533,0.115891,0.115891,0.123533,0.128902,0.131673,0.131673,0.128902,0.123533,0.115891,1.2024E-17,0,1,1.20244E-17,0,0,0,0,0
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","Settles",6E-11,0,1,0.492917,1,1,1,1,0.0998678,4.44333,0.93535,0.920501,0.130049,0.128422,0.126885,0.125441,0.124089,0.122832,0.121672,0.12061,1,1,0.328662,0.328663,,,1,,,,,0,0,0,,9.12866,9.47133,18.6,1.40001,9.12866,9.47133,0.4,0.308457,0.304266,0.612723,0.17781,0.260833,0.900142,1.30014,9.3535E-06,0.900132,0.337171,0.562962,0,1,0.328663,0,0,0,0.374622,0,-1.38327E-12,0.116446,0.123955,0.129167,0.131762,0.131582,0.128637,0.123111,0.115341,0.116446,0.123955,0.129167,0.131762,0.131582,0.128637,0.123111,0.115341,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","Tried",6E-17,0,1,0.496578,1,1,1,1,0.0953243,4.47263,0.475671,0.970476,0.127461,0.126656,0.125901,0.125197,0.124544,0.123944,0.123396,0.122901,1,1,0.627172,0.32447,,,0,,,,,0,0,1,0.458682,9.13389,9.2661,18.4,1.6,9.13389,9.2661,0.6,0.526352,0.365179,0.891531,0.717639,0.584287,0.90468,1.50468,4.75671E-06,0.904676,0.394072,0.510604,0,0,,0,0,0,0.435777,0,-5.15993E-14,0.116159,0.123737,0.12903,0.131716,0.131629,0.128774,0.123329,0.115625,0.116159,0.123737,0.12903,0.131716,0.131629,0.128774,0.123329,0.115625,1,1,0,0,0,0,0,0.541318,0.458682
"Risk Neutral CM 1 Noise 4,4 FSM 1","0","495","PWins",3E-17,0,1,0.500738,1,1,1,1,0.0945498,4.5059,0.390858,0.982504,0.124638,0.124665,0.124732,0.124838,0.12498,0.125158,0.125371,0.125618,1,1,0.634745,0.335071,,,0,,,,,0,0,1,1,10,8.4,18.4,1.6,10,8.4,0.6,1.14753,0,1.14753,1.56457,0,0.905454,1.50545,3.90858E-06,0.90545,0.409592,0.495858,0,0,,0,0,0,0.452469,0,-2.17294E-14,0.115822,0.123479,0.128868,0.131661,0.131684,0.128936,0.123587,0.115962,0.115822,0.123479,0.128868,0.131661,0.131684,0.128936,0.123587,0.115962,1,1,0,0,0,0,0,0,1
