"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","DWins",6E-13,0,1,0.345164,1,1,1,1,0.0909008,3.26131,4.85403E-07,0.942435,0.0736712,0.188295,0.313515,0.280548,0.118199,0.0232372,0.00238314,0.000151107,1,1,0.937499,0.0625005,,,0,,,,,0,0,1,0,7.2,9.4,16.6,3.4,7.2,9.4,2.4,0.345289,1.18865,1.53394,0.207173,3.32823,0.909099,3.3091,4.85403E-12,0.909099,0.38593,0.52317,0,0,,0,0,0,0.424519,0,3.26079,6.62753E-13,6.95643E-13,5.55075E-13,2.48188E-07,0.626757,0.259762,0.0886554,0.0248251,0.205638,0.337967,0.456395,2.21283E-07,6.7427E-08,1.15589E-13,6.22444E-14,3.22791E-14,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","Abandoned",2E-11,0,1,0.462878,1,1,1,1,0.0909008,4.20303,4.56841E-07,1.03669,0.149965,0.141593,0.133267,0.127512,0.124409,0.119274,0.109495,0.094483,1,1,0.9375,0.202409,,,0,,,,,0.475056,0.524944,0,,8.46247,8.93753,17.4,2.6,8.46247,8.93753,1.6,0.509059,0.802128,1.31119,0.375364,1.14069,0.909099,2.5091,4.56841E-12,0.909099,0.52289,0.386209,0,0,,0.475056,0.524944,0.226485,0.575174,0,-0.0666974,0.123068,0.151592,0.159173,0.154466,0.105911,0.114099,0.107405,0.0842861,0.111896,0.129369,0.120549,0.161783,0.161783,0.162059,0.15256,2.13344E-07,1,1,0,0,0,0.475056,0.524944,0,0
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecPower1",0.125,0.999888,0.000112111,0.0625,0.0001121,2.24313E-11,1,0.000112111,1.0191E-05,1,5.60224E-06,0.648141,1,0,0,0,0,0,0,0,1,1,0.937498,0.0685055,,,5.42216E-16,,,,,2.10046E-11,1.00808E-12,4.18E-13,0.0892364,9.9999,9.99994,19.9998,0.000156956,9.9999,9.99994,4.48446E-05,5.6056E-5,0,5.60557E-5,2.80279E-05,0,0.000101921,0.000146765,2.56102E-10,0.00010192,0,0.00010192,0,5.4222E-16,0.44327,2.10046E-11,1.00808E-12,1.95131E-12,0,0,0.936692,0.224526,0.243922,0.207841,0.146448,0.0898697,0.0498803,0.0255095,0.0120029,0.394013,0.326145,0.184955,0.0718391,0.019103,0.00347586,0.000432506,3.67805E-05,0.00011211,2.24313E-11,0.999888,0.000112111,5.42216E-16,2.10046E-11,1.00808E-12,3.8074E-13,3.731E-14
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecPower2",0.125,0.99989,0.000109951,0.1875,0.00011,2.1999E-11,1,0.000109951,9.99466E-06,2,5.60224E-06,0.787029,0,1,0,0,0,0,0,0,1,1,0.937498,0.0802403,,,5.29108E-15,,,,,1.83865E-11,2.39731E-12,1.21E-12,0.19569,9.9999,9.99995,19.9998,0.000153932,9.9999,9.99995,4.39805E-05,5.4976E-5,0,5.49756E-5,2.74878E-05,0,9.99568E-05,0.000143937,2.56102E-10,9.99565E-05,0,9.99565E-05,0,5.2911E-15,0.466449,1.83865E-11,2.39731E-12,4.26188E-12,0,0,0.70827,0.194117,0.219717,0.199292,0.153452,0.105571,0.0669763,0.0395235,0.0213503,0.245941,0.29712,0.245941,0.139472,0.0541729,0.0144054,0.00262111,0.000326148,0.00010995,2.1999E-11,0.99989,0.000109951,5.29108E-15,1.83865E-11,2.39731E-12,9.7314E-13,2.368E-13
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecPower3",0.125,0.999889,0.000110633,0.3125,0.0001106,2.21355E-11,1,0.000110633,1.00566E-05,3,5.60222E-06,0.916657,0,0,1,0,0,0,0,0,1,1,0.937498,0.109096,,,4.18041E-14,,,,,1.43693E-11,5.19234E-12,2.53E-12,0.36007,9.9999,9.99994,19.9998,0.000154887,9.9999,9.99994,4.42532E-05,5.5317E-5,0,5.53165E-5,2.76583E-05,0,0.000100577,0.00014483,2.56102E-10,0.000100576,0,0.000100576,0,4.1804E-14,0.468493,1.43693E-11,5.19234E-12,7.38812E-12,0,0,0.437025,0.153945,0.184878,0.182933,0.158249,0.125175,0.0923998,0.0633453,0.039074,0.122435,0.215899,0.260827,0.2159,0.122436,0.0475558,0.0126458,0.00230094,0.00011063,2.21355E-11,0.999889,0.000110633,4.18041E-14,1.43693E-11,5.19234E-12,1.6203E-12,9.117E-13
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecPower4",0.125,0.999889,0.000111067,0.4375,0.0001111,2.22223E-11,1,0.000111067,1.00961E-05,4,5.60221E-06,1.03703,0,0,0,1,0,0,0,0,1,1,0.937499,0.165451,,,2.30385E-13,,,,,9.1725E-12,9.54438E-12,3.28E-12,0.557281,9.9999,9.99994,19.9998,0.000155494,9.9999,9.99994,4.44268E-05,5.786E-11,9.996E-05,9.99603E-5,3.02433E-11,8.99643E-05,0.000100971,0.000145398,2.56102E-10,0.000100971,0.000100971,9.19485E-11,0,2.3039E-13,0.468707,9.1725E-12,9.54438E-12,8.82552E-12,0.999999,0,0.146652,0.109091,0.141947,0.157034,0.156102,0.144143,0.12449,0.0986522,0.0685419,0.0454965,0.117134,0.206552,0.249535,0.206553,0.117135,0.0454967,0.0120982,0.00011107,2.22223E-11,0.999889,0.000111067,2.30385E-13,9.1725E-12,9.54438E-12,1.4499E-12,1.825E-12
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecPower5",0.125,0.999892,0.00010753,0.5625,0.0001075,2.15147E-11,1,0.00010753,9.77459E-06,5,5.60223E-06,1.14814,0,0,0,0,1,0,0,0,1,1,0.937499,0.253971,,,8.71307E-13,,,,,4.48764E-12,1.37739E-11,2.38E-12,0.743529,9.9999,9.99995,19.9998,0.000150543,9.9999,9.99995,4.30121E-05,4.729E-11,9.6777E-5,9.67772E-5,2.46044E-11,8.70995E-05,9.77559E-05,0.000140768,2.56103E-10,9.77556E-05,9.77556E-05,6.99328E-11,0,8.7131E-13,0.468739,4.48764E-12,1.37739E-11,6.55224E-12,0.999999,0,-0.146652,0.0685421,0.0986523,0.12449,0.144142,0.156102,0.157034,0.141947,0.109091,0.0120982,0.0454966,0.117134,0.206553,0.249535,0.206552,0.117134,0.0454965,0.00010753,2.15147E-11,0.999892,0.00010753,8.71307E-13,4.48764E-12,1.37739E-11,6.1088E-13,1.771E-12
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecPower6",0.125,0.999895,0.000104699,0.6875,0.0001047,2.09482E-11,1,0.000104699,9.51724E-06,6,5.60226E-06,1.24999,0,0,0,0,0,1,0,0,1,1,0.937499,0.370038,,,2.43065E-12,,,,,1.6886E-12,1.58192E-11,1.01E-12,0.881065,9.99991,9.99995,19.9999,0.000146579,9.99991,9.99995,4.18796E-05,3.729E-11,9.4229E-5,9.42292E-5,1.84712E-11,8.48062E-05,9.51821E-05,0.000137062,2.56104E-10,9.51818E-05,9.51818E-05,5.1847600000000005E-11,0,2.4306E-12,0.468746,1.6886E-12,1.58192E-11,3.0483E-12,0.999999,0,-0.437028,0.0390742,0.0633455,0.0923999,0.125175,0.158249,0.182933,0.184878,0.153945,0.00230092,0.0126457,0.0475556,0.122436,0.2159,0.260828,0.215899,0.122435,0.0001047,2.09482E-11,0.999895,0.000104699,2.43065E-12,1.6886E-12,1.58192E-11,1.2009E-13,8.897E-13
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecPower7",0.125,0.999892,0.000108234,0.8125,0.0001082,2.16555E-11,1,0.000108234,9.8386E-06,7,5.60227E-06,1.34258,0,0,0,0,0,0,1,0,1,1,0.937499,0.494916,,,5.29574E-12,,,,,5.01316E-13,1.5571E-11,2.87E-13,0.95715,9.9999,9.99995,19.9998,0.000151528,9.9999,9.99995,4.32938E-05,2.962E-11,9.7411E-5,9.74109E-5,1.38336E-11,8.76698E-05,9.8396E-05,0.00014169,2.56103E-10,9.83957E-05,9.83957E-05,3.8179400000000007E-11,0,5.2957E-12,0.468748,5.01316E-13,1.5571E-11,9.77097E-13,1,0,-0.708271,0.0213503,0.0395235,0.0669763,0.105571,0.153452,0.199292,0.219717,0.194117,0.000326143,0.00262108,0.0144053,0.0541727,0.139472,0.245942,0.29712,0.245941,0.00010823,2.16555E-11,0.999892,0.000108234,5.29574E-12,5.01316E-13,1.5571E-11,1.2316E-14,2.751E-13
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecPower8",0.125,0.999884,0.000115765,0.9375,0.0001158,2.31623E-11,1,0.000115765,1.05231E-05,8,5.60226E-06,1.42591,0,0,0,0,0,0,0,1,1,1,0.937499,0.606855,,,9.2298E-12,,,,,1.20764E-13,1.37479E-11,6.38E-14,0.987765,9.9999,9.99994,19.9998,0.000162071,9.9999,9.99994,4.6306E-05,3.06E-11,0.0001042,0.00010419,1.39691E-11,9.37696E-05,0.000105242,0.000151548,2.56101E-10,0.000105242,0.000105242,3.9083800000000005E-11,0,9.2298E-12,0.468749,1.20764E-13,1.37479E-11,2.40203E-13,1,0,-0.936688,0.0120028,0.0255094,0.0498801,0.0898693,0.146448,0.207841,0.243923,0.224526,3.67798E-05,0.0004325,0.00347583,0.019103,0.071839,0.184955,0.326145,0.394013,0.00011576,2.31623E-11,0.999884,0.000115765,9.2298E-12,1.20764E-13,1.37479E-11,7.8094E-16,6.305E-14
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecLevel0",1,0.99989,0.000109999,0.5,0.00011,2.20086E-11,1,0.000109999,9.999E-06,4.5,0,1.06943,0.125,0.125,0.125,0.125,0.125,0.124999,0.125,0.125001,1,1,0.937499,0.269117,,,2.26318E-12,,,,,8.71642E-12,9.63177E-12,1.4E-12,0.537642,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,2.0794E-5,6.1571E-5,8.23643E-5,1.03968E-05,5.54137E-05,0.0001,0.000144,2.0008E-10,0.0001,6.21933E-05,3.78067E-05,0,2.2632E-12,0.468748,8.71642E-12,9.63177E-12,4.15558E-12,0.621933,0,-1.57218E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,2.20086E-11,0.99989,0.000109999,2.26318E-12,8.71642E-12,9.63177E-12,6.4602E-13,7.512E-13
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecLevel1",2E-07,0.9999,9.97911E-05,0.5,9.9791E-5,1.99662E-11,1,9.97911E-05,9.9991E-06,4.5,1,0.971573,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,0.638216,0.0625008,,,2.11545E-12,,,,,8.85174E-12,7.74025E-12,1.26E-12,0.557513,9.99991,9.99994,19.9999,0.000149708,9.99991,9.99994,3.99165E-05,2.5357E-5,4.417E-05,6.95266E-5,1.26784E-05,3.97528E-05,9.9792E-05,0.000139709,1E-05,8.9792E-05,4.40701E-05,4.57219E-05,0,2.1154E-12,0.0312521,8.85174E-12,7.74025E-12,3.74044E-12,0.491803,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,9.97911E-5,1.99662E-11,0.9999,9.97911E-05,2.11545E-12,8.85174E-12,7.74025E-12,5.5699E-13,7.018E-13
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecLevel2",2E-07,0.999909,9.058E-05,0.5,9.058E-05,1.81232E-11,1,9.058E-05,9.99919E-06,4.5,2,0.869971,0.125001,0.125,0.124999,0.124999,0.125,0.125,0.125,0.125,1,1,0.554609,0.0625007,,,4.41139E-12,,,,,8.1711E-12,4.47979E-12,1.06E-12,0.523884,9.99992,9.99993,19.9999,0.000146812,9.99992,9.99993,3.6232E-05,2.8844E-5,2.9602E-5,5.84466E-5,1.44222E-05,2.6642E-05,0.000100581,0.000136813,2E-05,8.05808E-05,2.90819E-05,5.14989E-05,0,4.4114E-12,0.0312508,8.1711E-12,4.47979E-12,3.20617E-12,0.36312,0,-1.6E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,9.058E-05,1.81232E-11,0.999909,9.058E-05,4.41139E-12,8.1711E-12,4.47979E-12,5.0514E-13,5.558E-13
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecLevel3",2E-07,0.999918,8.2407E-05,0.5,8.2407E-5,1.64880E-11,1,8.2407E-05,9.99928E-06,4.5,3,0.763774,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125001,0.125001,1,1,0.0625007,0.0625007,,,1.64880E-11,,,,,2.30924E-17,2.31017E-24,4.62E-24,0.0986881,9.99993,9.99993,19.9999,0.00014537,9.99993,9.99993,3.29628E-05,3.1254E-5,1.7909E-5,4.91632E-5,1.5627E-05,1.61184E-05,0.000102408,0.000135371,3E-05,7.24077E-05,1.72576E-05,5.51501E-05,0,1.6488E-11,0.0312502,2.30924E-17,2.31017E-24,4.62033E-24,0.241475,0,-1.66906E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,8.2407E-05,1.64880E-11,0.999918,8.2407E-05,1.64880E-11,2.30924E-17,2.31017E-24,4.1644E-24,4.56E-25
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecLevel4",2E-07,0.999925,7.5324E-05,0.5,7.5324E-5,1.50708E-11,1,7.5324E-05,9.99935E-06,4.5,4,0.651712,0.125,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.0625007,0.0625007,,,1.50708E-11,,,,,2.11076E-17,2.1116E-24,4.22E-24,0,9.99993,9.99992,19.9999,0.000145454,9.99993,9.99992,3.01296E-05,3.7662E-5,0,3.7662E-05,1.8831E-05,0,0.000105325,0.000135454,4E-05,6.53246E-05,0,6.53246E-05,0,1.5071E-11,0.0312502,2.11076E-17,2.1116E-24,4.2232E-24,0,0,-2.03285E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,7.5324E-05,1.50708E-11,0.999925,7.5324E-05,1.50708E-11,2.11076E-17,2.1116E-24,4.2232E-24,0
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecLevel5",2E-07,0.999931,6.9399E-05,0.500001,6.9399E-5,1.38854E-11,1,6.9399E-05,9.99941E-06,4.5,5,0.531717,0.125,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.0625007,0.0625007,,,1.38853E-11,,,,,1.94473E-17,1.94551E-24,3.89E-24,0,9.99994,9.99992,19.9999,0.000147159,9.99994,9.99992,2.77596E-05,3.47E-05,0,3.46995E-5,1.73498E-05,0,0.0001094,0.000137159,5E-05,5.93996E-05,0,5.93996E-05,0,1.3885E-11,0.0312502,1.94473E-17,1.94551E-24,3.89101E-24,0,0,-1.45685E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,6.9399E-05,1.38854E-11,0.999931,6.9399E-05,1.38853E-11,1.94473E-17,1.94551E-24,3.891E-24,0
"Risk Neutral CM 4 FSM 0.5 DM 0.5","0","376","PrecLevel6",2E-07,0.999935,6.47284E-05,0.500001,6.4728E-5,1.29509E-11,1,6.47284E-05,9.99945E-06,4.50001,6,0.399943,0.125,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.0625007,0.0625007,,,1.29508E-11,,,,,1.81385E-17,1.81457E-24,3.63E-24,0,9.99994,9.99991,19.9998,0.00015062,9.99994,9.99991,2.58914E-05,3.2364E-5,0,3.23642E-5,1.61821E-05,0,0.000114729,0.00014062,6E-05,5.4729E-05,0,5.4729E-05,0,1.2951E-11,0.0312502,1.81385E-17,1.81457E-24,3.62914E-24,0,0,-2.63411E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,6.47284E-5,1.29509E-11,0.999935,6.47284E-05,1.29508E-11,1.81385E-17,1.81457E-24,3.6291E-24,0
