"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","All",1,0.9999,9.97911E-05,0.8,0,0,1,9.97911E-05,9.99856E-06,4.5,1,0.921114,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99999,19.9999,0.000109791,1000,1000,0,0,1.3129E-5,1.31287E-5,0,1.31287E-05,9.97926E-05,9.97926E-05,1E-05,8.97926E-05,1.17647E-05,7.80279E-05,0,0,,0,0,0,0.131562,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","NoDispute",0.9999,1,0,0.800001,0,0,1,0,0,4.50001,1,0.921115,0.124999,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,9.99999,20,1E-05,1000,1000,0,0,0,0,0,0,1E-05,1E-05,1E-05,0,0,0,0,0,,0,0,0,,0,0,0.177372,0.214817,0.21562,0.214818,0.177373,0.177372,0.214817,0.21562,0.214818,0.177373,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","DisputeArises",0.0001,0,1,0.788922,0,0,1,1,0.100195,4.44461,1,0.914478,0.141419,0.130464,0.121385,0.116872,0.115902,0.118157,0.124239,0.131562,1,1,,,,,0,,,,,0,0,0,,9,9.99999,19,1.00001,998.808,1000,0,0,0.131562,0.131562,0,0.131562,0.899815,0.899815,1E-05,0.899805,0.117893,0.781912,0,0,,0,0,0,0.131562,0,0,0.18242,0.218352,0.215413,0.211164,0.172651,0.18242,0.218352,0.215413,0.211164,0.172651,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","PFiles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","DAnswers",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","Litigated",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","Not Litigated",1,0.9999,9.97911E-05,0.8,0,0,1,9.97911E-05,9.99856E-06,4.5,1,0.921114,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99999,19.9999,0.000109791,1000,1000,0,0,1.3129E-5,1.31287E-5,0,1.31287E-05,9.97926E-05,9.97926E-05,1E-05,8.97926E-05,1.17647E-05,7.80279E-05,0,0,,0,0,0,0.131562,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","Settles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","Tried",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","PWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","DWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 1 LT 1.2","2.383E-08","0.2407","24","Abandoned",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
