"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","All",1,0.999907,9.33696E-05,0.8,4.0904E-6,4.09039E-06,1,9.33696E-05,1.00043E-05,4.5,1.60781,0.85388,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.5,0.5,,,4.09039E-06,,,,,0,0,0,,9.99991,9.99998,19.9999,0.000111084,1000,1000,1.63615E-06,1.4389E-6,2.3123E-5,2.4562E-05,6.47526E-07,2.30807E-05,9.94434E-05,0.00010108,1.60781E-05,8.33653E-05,2.04404E-05,6.29249E-05,0,4.09039E-6,0.25,0,0,0,0.248129,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,4.09039E-6,4.09039E-06,0.999996,0,4.09039E-06,0,0,0,0
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","NoDispute",0.9999,1,0,0.800003,0,0,1,0,0,4.50002,1.60781,0.853881,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,1.60781E-05,1000,1000,0,0,0,0,0,0,1.60781E-05,1.60781E-05,1.60781E-05,0,0,0,0,0,,0,0,0,,0,-1.75868E-06,0.177371,0.214816,0.21562,0.214818,0.177374,0.177371,0.214816,0.21562,0.214819,0.177374,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","DisputeArises",9.3E-5,0,1,0.765521,0.0438085,0.0438085,1,1,0.107147,4.3276,1.57166,0.839,0.150199,0.137892,0.126504,0.118715,0.114177,0.113378,0.116983,0.122151,1,1,0.5,0.5,,,0.0438085,,,,,0,0,0,,9.00219,9.98027,18.9825,1.01754,998.814,999.988,0.0175234,0.0154113,0.247651,0.263062,0.00693508,0.247197,0.892868,0.910392,1.57166E-05,0.892853,0.218919,0.673934,0,0.0438085,0.25,0,0,0,0.248129,0,0.0188339,0.191931,0.22571,0.215407,0.203821,0.163131,0.194966,0.233369,0.208802,0.200747,0.162116,0.0438085,0.0438085,0.956191,0,0.0438085,0,0,0,0
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","PFiles",4.1E-6,0,1,0.796366,1,1,1,1,0.100341,4.48183,1,0.928756,0.0140625,0.0551723,0.157179,0.279013,0.276322,0.152639,0.0525056,0.0131057,1,1,0.5,0.5,,,1,,,,,0,0,0,,9.05,9.54999,18.6,1.40001,998.939,999.728,0.4,0.351787,0.207338,0.559125,0.158304,0.196971,0.899669,1.29967,1E-05,0.899659,0.195912,0.703747,0,1,0.25,0,0,0,0.218251,0,2.45561,0,0,0,0.774196,0.225804,0.229806,0.770194,0,0,0,1,1,0,0,1,0,0,0,0
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","DAnswers",4.1E-6,0,1,0.796366,1,1,1,1,0.100341,4.48183,1,0.928756,0.0140625,0.0551723,0.157179,0.279013,0.276322,0.152639,0.0525056,0.0131057,1,1,0.5,0.5,,,1,,,,,0,0,0,,9.05,9.54999,18.6,1.40001,998.939,999.728,0.4,0.351787,0.207338,0.559125,0.158304,0.196971,0.899669,1.29967,1E-05,0.899659,0.195912,0.703747,0,1,0.25,0,0,0,0.218251,0,2.45561,0,0,0,0.774196,0.225804,0.229806,0.770194,0,0,0,1,1,0,0,1,0,0,0,0
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","Litigated",4.1E-6,0,1,0.796366,1,1,1,1,0.100341,4.48183,1,0.928756,0.0140625,0.0551723,0.157179,0.279013,0.276322,0.152639,0.0525056,0.0131057,1,1,0.5,0.5,,,1,,,,,0,0,0,,9.05,9.54999,18.6,1.40001,998.939,999.728,0.4,0.351787,0.207338,0.559125,0.158304,0.196971,0.899669,1.29967,1E-05,0.899659,0.195912,0.703747,0,1,0.25,0,0,0,0.218251,0,2.45561,0,0,0,0.774196,0.225804,0.229806,0.770194,0,0,0,1,1,0,0,1,0,0,0,0
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","Not Litigated",1,0.999911,8.92796E-05,0.8,0,0,1,8.92796E-05,9.59391E-06,4.5,1.60781,0.853879,0.125002,0.125,0.124999,0.124999,0.124999,0.124999,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99991,9.99998,19.9999,0.000105358,1000,1000,0,0,2.2275E-5,2.22751E-5,0,2.22751E-05,9.57638E-05,9.57638E-05,1.60781E-05,7.96857E-05,1.96391E-05,6.00466E-05,0,0,,0,0,0,0.249498,0,-1.00444E-05,0.177374,0.214818,0.21562,0.214815,0.177373,0.177373,0.214815,0.21562,0.214818,0.177374,0,0,1,0,0,0,0,0,0
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","Settles",4.1E-6,0,1,0.796366,1,1,1,1,0.100341,4.48183,1,0.928756,0.0140625,0.0551723,0.157179,0.279013,0.276322,0.152639,0.0525056,0.0131057,1,1,0.5,0.5,,,1,,,,,0,0,0,,9.05,9.54999,18.6,1.40001,998.939,999.728,0.4,0.351787,0.207338,0.559125,0.158304,0.196971,0.899669,1.29967,1E-05,0.899659,0.195912,0.703747,0,1,0.25,0,0,0,0.218251,0,2.45561,0,0,0,0.774196,0.225804,0.229806,0.770194,0,0,0,1,1,0,0,1,0,0,0,0
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","Tried",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MODRA CM 1 PCPM 1 DM 0.5","1.211E-06","0.9936","28","PWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
