Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000002078,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000014619,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000000101,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.000001255,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000005925,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000001788,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.333307567,3E-05,0,0,0,0,0,0,3E-05
0.000004773,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000023145,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.477279891,4E-05,0,0,0,0,0,0,4E-05
0.000000587,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000004341,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000000284,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.058727498,2E-05,0,0,0,0,0,0,2E-05
0.000001306,0,0,0,0.025,0.025,0.05,0,0.1
0.000013063,0,1,0,0.025,0.025,0.05,0,1.1
0.130611778,0,0,0,0,0,0,0,0
