Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000949,3E-05,0,0,0.1,0.1,0.2,0,0.40003
0.000004296,3E-05,0,1,0.1,0.1,0.2,0,1.40003
0.000001504,3E-05,1,0,0.1,0.1,0.2,0,1.40003
0.000000034,3E-05,0,0,0.1,0.1,0.2,0.2,0.60003
0.000000191,3E-05,0,1,0.1,0.1,0.2,0.2,1.60003
0.000000023,3E-05,1,0,0.1,0.1,0.2,0.2,1.60003
0.261421411,3E-05,0,0,0,0,0,0,3E-05
0.000011498,3E-05,0,1,0,0,0,0,1.00003
0.000000086,3E-05,1,0,0,0,0,0,1.00003
0.738522955,4E-05,0,0,0,0,0,0,4E-05
0.000037052,4E-05,0,1,0,0,0,0,1.00004
