Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000724,0,0,0,0.025,0.025,0.05,0,0.1
0.000007026,0,0,1,0.025,0.025,0.05,0,1.1
0.000000212,0,1,0,0.025,0.025,0.05,0,1.1
0.000001175,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000008475,0,0,1,0.025,0.025,0.05,0.05,1.15
0.000003272,0,1,0,0.025,0.025,0.05,0.05,1.15
0.189833483,0,0,0,0,0,0,0,0
0.000000911,1E-05,0,0,0.025,0.025,0.05,0,0.10001
0.000008279,1E-05,0,1,0.025,0.025,0.05,0,1.10001
0.000000154,1E-05,1,0,0.025,0.025,0.05,0,1.10001
0.000000396,1E-05,0,0,0.025,0.025,0.05,0.05,0.15001
0.000002611,1E-05,0,1,0.025,0.025,0.05,0.05,1.15001
0.000000980,1E-05,1,0,0.025,0.025,0.05,0.05,1.15001
0.130716811,1E-05,0,0,0,0,0,0,1E-05
0.000001070,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000008423,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000499,2E-05,1,0,0.025,0.025,0.05,0,1.10002
0.000000365,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000001409,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.000001451,2E-05,1,0,0.025,0.025,0.05,0.05,1.15002
0.143465817,2E-05,0,0,0,0,0,0,2E-05
0.000003438,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000017214,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000006755,3E-05,1,0,0.025,0.025,0.05,0,1.10003
0.000001329,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000001807,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000006760,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.476774730,3E-05,0,0,0,0,0,0,3E-05
0.000000591,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000003266,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.059120568,4E-05,0,0,0,0,0,0,4E-05
