Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000002909,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000002551,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000007359,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000006355,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.102812047,2E-05,0,0,0,0,0,0,2E-05
0.000016565,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000013335,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000009609,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000007184,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.000000025,3E-05,1,0,0.025,0.025,0.05,0.05,1.15003
0.262246002,3E-05,0,0,0,0,0,0,3E-05
0.000018067,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000012300,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000008909,4E-05,0,0,0.025,0.025,0.05,0.05,0.15004
0.000005265,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.269707775,4E-05,0,0,0,0,0,0,4E-05
0.000036641,5E-05,0,0,0.025,0.025,0.05,0,0.10005
0.000017870,5E-05,0,1,0.025,0.025,0.05,0,1.10005
0.365069232,5E-05,0,0,0,0,0,0,5E-05
