Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000001896,0,0,0,0.025,0.025,0.05,0,0.1
0.000018960,0,0,1,0.025,0.025,0.05,0,1.1
0.000000580,0,0,0,0.025,0.025,0.05,0.05,0.15
0.000005794,0,0,1,0.025,0.025,0.05,0.05,1.15
0.247583088,0,0,0,0,0,0,0,0
0.000000433,1E-05,0,0,0.025,0.025,0.05,0,0.10001
0.000003992,1E-05,0,1,0.025,0.025,0.05,0,1.10001
0.000000839,1E-05,0,0,0.025,0.025,0.05,0.05,0.15001
0.000007625,1E-05,0,1,0.025,0.025,0.05,0.05,1.15001
0.127188190,1E-05,0,0,0,0,0,0,1E-05
0.000000419,2E-05,0,0,0.025,0.025,0.05,0,0.10002
0.000003475,2E-05,0,1,0.025,0.025,0.05,0,1.10002
0.000000833,2E-05,0,0,0.025,0.025,0.05,0.05,0.15002
0.000006707,2E-05,0,1,0.025,0.025,0.05,0.05,1.15002
0.125177263,2E-05,0,0,0,0,0,0,2E-05
0.000000833,3E-05,0,0,0.025,0.025,0.05,0,0.10003
0.000005954,3E-05,0,1,0.025,0.025,0.05,0,1.10003
0.000000419,3E-05,0,0,0.025,0.025,0.05,0.05,0.15003
0.000002861,3E-05,0,1,0.025,0.025,0.05,0.05,1.15003
0.125178629,3E-05,0,0,0,0,0,0,3E-05
0.000002418,4E-05,0,0,0.025,0.025,0.05,0,0.10004
0.000013568,4E-05,0,1,0.025,0.025,0.05,0,1.10004
0.000001339,4E-05,0,0,0.025,0.025,0.05,0.05,0.15004
0.000007299,4E-05,0,1,0.025,0.025,0.05,0.05,1.15004
0.374786586,4E-05,0,0,0,0,0,0,4E-05
