"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","All",1,0.99993,7.04259E-05,0.5,6.428E-11,1.39813E-11,1,7.04259E-05,9.99939E-06,3,3,0.888954,0.2,0.199999,0.199999,0.200001,0.2,1,1,0.143749,0.100001,,,1.27571E-11,,,,,1.1058E-17,1.66918E-18,1.22E-12,0.45559,9.99993,9.99997,19.9999,0.000100426,9.99993,9.99997,4.34684E-11,2.353E-11,1.1281E-5,1.12813E-5,2.27399E-11,1.12813E-05,9.04267E-05,9.04267E-05,3.00002E-05,6.04265E-05,9.4006E-06,5.10259E-05,0,1.2757E-11,0.100001,1.1058E-17,1.66918E-18,4.32881E-19,0.160187,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,6.4279E-11,1.39813E-11,1,5.02972E-11,1.27571E-11,1.1058E-17,1.66918E-18,6.6649E-13,5.578E-13
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","NoDispute",0.9999,1,0,0.500003,0,0,1,0,0,3.00001,3,0.888957,0.199997,0.199999,0.2,0.200001,0.200003,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,3.00002E-05,10,9.99997,0,0,0,0,0,0,3.00002E-05,3.00002E-05,3.00002E-05,0,0,0,0,0,,0,0,0,,0,0,0.176196,0.215679,0.216243,0.215682,0.1762,0.176196,0.215679,0.216243,0.215682,0.1762,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","DisputeArises",7E-05,0,1,0.462687,9.1271E-7,1.98525E-07,1,1,0.141985,2.81344,3,0.851674,0.248414,0.204921,0.191665,0.194813,0.160187,1,1,0.143749,0.100001,,,1.81142E-07,,,,,1.57016E-13,2.37013E-14,1.738E-8,0.45559,9,9.99997,19,1.00003,9,9.99997,6.17222E-07,3.3416E-7,0.160187,0.160187,3.22891E-07,0.160187,0.858045,0.858046,3E-05,0.858015,0.133482,0.724533,0,1.81142E-7,0.100001,1.57016E-13,2.37013E-14,6.14661E-15,0.160187,0,-6.07063E-15,0.204363,0.236558,0.215751,0.194543,0.148785,0.204363,0.236558,0.215751,0.194543,0.148785,9.12712E-7,1.98525E-07,0.999999,7.14187E-07,1.81142E-07,1.57016E-13,2.37013E-14,9.46378E-9,7.9198E-9
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","PFiles",6E-11,0,1,0.512314,1,0.217511,1,1,0.112301,3.06157,1.24153,1.39839,0.187959,0.193562,0.202245,0.201416,0.214818,1,1,0.143749,0.100001,,,0.198465,,,,,1.72032E-07,2.5968E-08,0.019046,0.45559,9.31639,9.00735,18.3237,1.67626,9.31639,9.00735,0.67625,0.366116,0.271628,0.637744,0.353771,0.140197,0.887711,1.56396,1.24153E-05,0.887699,0.560282,0.327417,0,0.198465,0.100001,1.72032E-07,2.5968E-08,6.73445E-09,0.627575,0,0.0535343,0.158996,0.19052,0.238895,0.229009,0.18258,0.16903,0.211399,0.218293,0.220975,0.180303,1,0.217511,0,0.782489,0.198465,1.72032E-07,2.5968E-08,0.0103689,0.0086772
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","DAnswers",1E-11,0,1,0.401831,1,1,1,1,0.134943,2.50915,2.85788,0.830787,0.264233,0.265514,0.239597,0.15818,0.0724767,1,1,0.143749,0.100001,,,0.912436,,,,,7.9091E-07,1.19387E-07,0.087563,0.45559,8.29611,9.03381,17.3299,2.67008,8.29611,9.03381,1.67005,0.882803,0.129974,1.01278,0.826046,0.19702,0.865086,2.53514,2.85788E-05,0.865057,0.0745009,0.790556,0,0.912436,0.100001,7.9091E-07,1.19387E-07,3.09614E-08,0.0881889,0,0.37813,0.204466,0.230979,0.287064,0.179458,0.0980326,0.252094,0.334399,0.217441,0.196067,1.90796E-07,1,1,0,0,0.912436,7.9091E-07,1.19387E-07,0.0476704,0.0398931
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","Litigated",1E-11,0,1,0.401831,1,1,1,1,0.134943,2.50915,2.85788,0.830787,0.264233,0.265514,0.239597,0.15818,0.0724767,1,1,0.143749,0.100001,,,0.912436,,,,,7.9091E-07,1.19387E-07,0.087563,0.45559,8.29611,9.03381,17.3299,2.67008,8.29611,9.03381,1.67005,0.882803,0.129974,1.01278,0.826046,0.19702,0.865086,2.53514,2.85788E-05,0.865057,0.0745009,0.790556,0,0.912436,0.100001,7.9091E-07,1.19387E-07,3.09614E-08,0.0881889,0,0.37813,0.204466,0.230979,0.287064,0.179458,0.0980326,0.252094,0.334399,0.217441,0.196067,1.90796E-07,1,1,0,0,0.912436,7.9091E-07,1.19387E-07,0.0476704,0.0398931
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","Not Litigated",1,0.99993,7.04259E-05,0.5,5.03E-11,0,1,7.04259E-05,9.99939E-06,3,3,0.888954,0.2,0.199999,0.199999,0.200001,0.2,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99997,19.9999,0.000100426,9.99993,9.99997,2.01189E-11,1.119E-11,1.1281E-5,1.12813E-5,1.11907E-11,1.12813E-05,9.04267E-05,9.04267E-05,3.00002E-05,6.04265E-05,9.4006E-06,5.10259E-05,0,0,,0,0,0,0.160187,0,-5.28669E-12,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.0297E-11,0,1,5.02972E-11,0,0,0,0,0
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","Settles",1E-11,0,1,0.365994,1,1,1,1,0.132104,2.32997,2.84424,0.798562,0.289587,0.290661,0.255655,0.128386,0.0357106,1,1,0.1,0.100001,,,1,,,,,0,0,0,,8.3,9.09997,17.4,2.60003,8.3,9.09997,1.6,0.852363,0.0899815,0.942345,0.767127,0.152968,0.867924,2.46792,2.84424E-05,0.867896,0.045219,0.822677,0,1,0.100001,0,0,0,0.0529305,0,0.269741,0.224088,0.253145,0.314613,0.19668,0.0114739,0.274646,0.358345,0.210809,0.1562,1.95426E-07,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","Tried",1E-12,0,1,0.775259,1,1,1,1,0.164522,4.37629,3,1.16658,3.10021E-05,0.00347173,0.0722598,0.468647,0.45559,1,1,0.59962,0.1,,,0,,,,,0,0,1,0.45559,8.25559,8.34438,16.6,3.40003,8.25559,8.34438,2.4,1.2,0.546708,1.74671,1.44,0.65605,0.835508,3.23551,3E-05,0.835478,0.379625,0.455853,0,0,,0,0,0,0.45559,0,1.50757,4.77164E-13,4.29565E-07,1.91144E-07,5.29301E-08,0.999999,0.0170943,0.0848688,0.286549,0.611488,2.85218E-14,1,1,0,0,0,0,0,0.54441,0.45559
"Risk Neutral CM 4 CN 0 LT 1.2","4.288E-07","0.9224","31","PWins",6E-13,0,1,0.9,1,1,1,1,0.16674,5,3,1.29887,0,6.55203E-07,9.73575E-08,4.48929E-09,0.999999,1,1,0.59962,0.1,,,0,,,,,0,0,1,1,8.8,7.79997,16.6,3.40003,8.8,7.79997,2.4,1.2,1.2,2.4,1.44,1.44,0.83329,3.23329,3E-05,0.83326,0.83326,0,0,0,,0,0,0,1,0,1.23738,4.21524E-14,3.60492E-07,2.73557E-07,1.01779E-07,0.999999,0.000743859,0.0193723,0.196405,0.783479,4.96845E-14,1,1,0,0,0,0,0,0,1
