Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000003428,4E-05,0,0,0.0125,0.0125,0.05,0,0.07504
0.000008600,4E-05,0,1,0.0125,0.0125,0.05,0,1.07504
0.000010872,4E-05,1,0,0.0125,0.0125,0.05,0,1.07504
0.000000246,4E-05,0,0,0.0125,0.0125,0.05,0.075,0.15004
0.000000158,4E-05,0,1,0.0125,0.0125,0.05,0.075,1.15004
0.000001160,4E-05,1,0,0.0125,0.0125,0.05,0.075,1.15004
0.365099425,4E-05,0,0,0,0,0,0,4E-05
0.000006098,5E-05,0,0,0.0125,0.0125,0.05,0,0.07505
0.000040303,5E-05,0,1,0.0125,0.0125,0.05,0,1.07505
0.000000227,5E-05,0,0,0.0125,0.0125,0.05,0.075,0.15005
0.000001120,5E-05,0,1,0.0125,0.0125,0.05,0.075,1.15005
0.634828365,5E-05,0,0,0,0,0,0,5E-05
