"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","All",1,0.999903,9.7053E-05,0.8,3.6666E-5,0,1,9.7053E-05,9.99892E-06,4.5,1.33333,0.885129,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99995,19.9999,0.000125053,9.99992,9.99996,1.46665E-05,1.8338E-5,2.2193E-5,4.05313E-5,1.83381E-05,1.77944E-05,0.000100387,0.000115054,1.33333E-05,8.70541E-05,2.97629E-05,5.72912E-05,0,0,,0,0,0,0.341979,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,3.66663E-5,0,0.999963,3.66663E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","NoDispute",0.9999,1,0,0.800002,0,0,1,0,0,4.50001,1.33334,0.885129,0.124999,0.125,0.125,0.125,0.125,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99999,20,1.33334E-05,10,9.99999,0,0,0,0,0,0,1.33334E-05,1.33334E-05,1.33334E-05,0,0,0,0,0,,0,0,0,,0,0,0.177372,0.214817,0.21562,0.214818,0.177373,0.177372,0.214817,0.21562,0.214818,0.177373,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","DisputeArises",9.7E-5,0,1,0.784622,0.377797,0,1,1,0.103025,4.42311,1.24441,0.885772,0.142938,0.131636,0.122303,0.117432,0.115863,0.117415,0.122843,0.12957,1,1,,,,,0,,,,,0,0,0,,9.22668,9.62219,18.8489,1.15113,9.22668,9.6222,0.151119,0.188949,0.228671,0.41762,0.188949,0.183347,0.896987,1.04811,1.24441E-05,0.896975,0.306666,0.590309,0,0,,0,0,0,0.341979,0,0,0.184137,0.219588,0.215379,0.209909,0.170986,0.184137,0.219588,0.215379,0.209909,0.170986,0.377797,0,0.622203,0.377797,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PFiles",3.7E-5,0,1,0.80004,1,0,1,1,0.0909008,4.5002,0,1.01976,0.135468,0.127142,0.120274,0.117251,0.117084,0.119991,0.127071,0.13572,1,1,,,,,0,,,,,0,0,0,,9.6,9,18.6,1.4,9.6,9,0.4,0.500134,0.199946,0.700081,0.500134,0.0799785,0.909099,1.3091,0,0.909099,0.454428,0.454672,0,0,,0,0,0,0.499866,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,1,0,0,1,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","DAnswers",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","Litigated",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","Not Litigated",1,0.999903,9.7053E-05,0.8,3.6666E-5,0,1,9.7053E-05,9.99892E-06,4.5,1.33333,0.885129,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99995,19.9999,0.000125053,9.99992,9.99996,1.46665E-05,1.8338E-5,2.2193E-5,4.05313E-5,1.83381E-05,1.77944E-05,0.000100387,0.000115054,1.33333E-05,8.70541E-05,2.97629E-05,5.72912E-05,0,0,,0,0,0,0.341979,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,3.66663E-5,0,0.999963,3.66663E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","Settles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","Tried",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","DWins",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","Abandoned",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecPower1",0.125,0.999889,0.00011098,0.1,3.9736E-5,0,1,0.00011098,1.08388E-05,1,1.33333,0.506556,1,0,0,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99991,9.99995,19.9999,0.000140208,9.99991,9.99995,1.58946E-05,3.9736E-5,0,3.97365E-5,3.97365E-05,0,0.000113474,0.000129369,1.33333E-05,0.000100141,0,0.000100141,0,0,,0,0,0,0,0,0.591808,0.366268,0.336054,0.190319,0.0800002,0.0273588,0.605115,0.321408,0.0676986,0.00559871,0.000179669,3.97365E-5,0,0.99996,3.97365E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecPower2",0.125,0.999898,0.000102205,0.3,3.7294E-5,0,1,0.000102205,1.01493E-05,2,1.33333,0.623704,0,1,0,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99995,19.9999,0.000130456,9.99992,9.99996,1.49178E-05,3.7294E-5,0,3.72945E-5,3.72945E-05,0,0.000105389,0.000120307,1.33333E-05,9.2056E-05,0,9.2056E-05,0,0,,0,0,0,0,0,0.456894,0.322429,0.319362,0.207366,0.1059,0.0449432,0.424677,0.400955,0.150685,0.0223829,0.00129973,3.72945E-5,0,0.999963,3.72945E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecPower3",0.125,0.999905,9.49594E-05,0.5,3.528E-05,0,1,9.49594E-05,9.58216E-06,3,1.33333,0.736646,0,0,1,0,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99995,19.9999,0.000122405,9.99993,9.99996,1.41121E-05,3.528E-05,0,3.52802E-5,3.52802E-05,0,9.87106E-05,0.000112823,1.33333E-05,8.53772E-05,0,8.53772E-05,0,0,,0,0,0,0,0,0.286923,0.262224,0.29027,0.225951,0.144925,0.0766307,0.242182,0.406369,0.271722,0.0721787,0.00754905,3.52802E-5,0,0.999965,3.52802E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecPower4",0.125,0.999909,9.11775E-05,0.7,3.4393E-5,0,1,9.11775E-05,9.34433E-06,4,1.33333,0.845161,0,0,0,1,0,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99995,19.9999,0.000118268,9.99993,9.99996,1.37574E-05,3.4393E-5,0,3.43935E-5,3.43935E-05,0,9.51665E-05,0.000108924,1.33333E-05,8.18332E-05,0,8.18332E-05,0,0,,0,0,0,0,0,0.0973133,0.192435,0.247054,0.238843,0.194974,0.126694,0.104925,0.313388,0.372375,0.176261,0.0330514,3.43935E-5,0,0.999966,3.43935E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecPower5",0.125,0.99991,8.99591E-05,0.9,3.4345E-5,0,1,8.99591E-05,9.35896E-06,5,1.33333,0.949019,0,0,0,0,1,0,0,0,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99995,19.9999,0.00011703,9.99993,9.99996,1.37378E-05,0,1.3738E-5,1.37378E-5,0,5.49512E-06,9.39335E-05,0.000107671,1.33333E-05,8.06002E-05,3.12226E-05,4.93776E-05,0,0,,0,0,0,0.381779,0,-0.0973103,0.126694,0.194974,0.238842,0.247054,0.192436,0.0330514,0.176261,0.372375,0.313388,0.104925,3.43445E-5,0,0.999966,3.43445E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecPower6",0.125,0.999909,9.1164E-05,1.1,3.5197E-5,0,1,9.1164E-05,9.62115E-06,6,1.33333,1.04798,0,0,0,0,0,1,0,0,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99995,19.9999,0.000118576,9.99993,9.99996,1.40788E-05,0,1.4079E-5,1.40788E-5,0,5.63153E-06,9.48761E-05,0.000108955,1.33333E-05,8.15428E-05,3.19976E-05,4.95452E-05,0,0,,0,0,0,0.386085,0,-0.286922,0.0766306,0.144925,0.22595,0.29027,0.262225,0.00754906,0.0721788,0.271722,0.406369,0.242182,3.51971E-5,0,0.999965,3.51971E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecPower7",0.125,0.999905,9.53781E-05,1.3,3.7274E-5,0,1,9.53781E-05,1.02017E-05,7,1.33333,1.14179,0,0,0,0,0,0,1,0,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99995,19.9999,0.000123621,9.99993,9.99996,1.49095E-05,0,7.3014E-5,7.30137E-5,0,6.4068E-05,9.85097E-05,0.000113419,1.33333E-05,8.51763E-05,8.51763E-05,0,0,0,,0,0,0,1,0,-0.456895,0.0449432,0.1059,0.207366,0.319362,0.322429,0.00129973,0.0223829,0.150685,0.400955,0.424677,3.72739E-5,0,0.999963,3.72739E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecPower8",0.125,0.999899,0.000100601,1.5,3.981E-05,0,1,0.000100601,1.08949E-05,8,1.33333,1.23018,0,0,0,0,0,0,0,1,1,1,,,,,0,,,,,0,0,0,,9.99992,9.99995,19.9999,0.000129858,9.99992,9.99995,1.59242E-05,0,7.6714E-5,7.67144E-5,0,6.71598E-05,0.000103039,0.000118963,1.33333E-05,8.97058E-05,8.97058E-05,0,0,0,,0,0,0,1,0,-0.591812,0.027359,0.0800007,0.19032,0.336055,0.366266,0.000179671,0.00559872,0.0676987,0.321408,0.605115,3.98105E-5,0,0.99996,3.98105E-05,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecLevel0",0.3333,0.99989,0.000109999,0.8,0.00011,0,1,0.000109999,9.999E-06,4.5,0,1.02079,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99996,9.99989,19.9998,0.000153999,9.99996,9.99989,4.39996E-05,5.5014E-5,2.1994E-5,7.70082E-5,5.50143E-05,8.79756E-06,0.0001,0.000144,0,0.0001,4.99866E-05,5.00134E-05,0,0,,0,0,0,0.499866,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0.00011,0,0.99989,0.000109999,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecLevel1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecLevel2",0.6667,0.999909,9.058E-05,0.8,0,0,1,9.058E-05,9.99888E-06,4.5,2,0.8173,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,,,,,0,,,,,0,0,0,,9.99991,9.99998,19.9999,0.00011058,9.99991,9.99999,0,0,2.2293E-5,2.22928E-5,0,2.22928E-05,0.000100581,0.000100581,2E-05,8.05811E-05,1.9651E-05,6.09301E-05,0,0,,0,0,0,0.246112,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecLevel3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecLevel4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecLevel5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecLevel6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrecLevel7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","Rounds1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","5.074E-07","0.9542","296","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
