"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","All",1,0.999902,9.84185E-05,0.8,2.3916E-5,2.39158E-05,1,9.84185E-05,1.00016E-05,4.5,1.14348,0.902466,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.423123,0.383936,,,1.70614E-05,,,,,0,0,6.854E-6,0.285473,9.99991,9.99997,19.9999,0.000120791,9.99991,9.99998,1.09372E-05,8.3106E-6,7.0348E-6,1.53454E-5,5.84397E-06,5.39635E-06,9.98517E-05,0.000110789,1.14348E-05,8.84169E-05,8.79928E-06,7.96176E-05,0,1.70614E-5,0.434201,0,0,0,0.0983492,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,2.39158E-5,2.39158E-05,0.999976,0,1.70614E-05,0,0,4.89769E-6,1.9568E-6
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","NoDispute",0.9999,1,0,0.800002,0,0,1,0,0,4.50001,1.14349,0.902466,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001,1,1,,,,,0,,,,,0,0,0,,10,9.99999,20,1.14349E-05,10,9.99999,0,0,0,0,0,0,1.14349E-05,1.14349E-05,1.14349E-05,0,0,0,0,0,,0,0,0,,0,-9.87639E-07,0.177372,0.214817,0.21562,0.214818,0.177374,0.177372,0.214817,0.21562,0.214818,0.177374,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","DisputeArises",9.8E-5,0,1,0.779612,0.243001,0.243001,1,1,0.101623,4.39806,1.04893,0.90073,0.145263,0.133588,0.123246,0.117218,0.114889,0.116154,0.12149,0.128152,1,1,0.423123,0.383936,,,0.173356,,,,,0,0,0.069646,0.285473,9.03959,9.84927,18.8889,1.11114,9.03959,9.84928,0.11113,0.0844413,0.0714786,0.15592,0.0593788,0.0548306,0.898387,1.00952,1.04893E-05,0.898377,0.0894068,0.80897,0,0.173356,0.434201,0,0,0,0.0983492,0,0.0100341,0.186306,0.22123,0.21526,0.208216,0.168987,0.189913,0.222085,0.212391,0.206997,0.168614,0.243001,0.243001,0.756999,0,0.173356,0,0,0.0497639,0.019882
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","PFiles",2.4E-5,0,1,1.03334,1,1,1,1,0.091015,5.66669,0.010805,1.14835,0.0232269,0.0480485,0.0820036,0.118663,0.151289,0.175285,0.19332,0.208164,1,1,0.423123,0.383936,,,0.713393,,,,,0,0,0.286607,0.285473,9.16291,9.37976,18.5427,1.45732,9.16291,9.37976,0.457321,0.347493,0.289244,0.636737,0.244356,0.220734,0.908985,1.36631,1.0805E-07,0.908985,0.363471,0.545514,0,0.713393,0.434201,0,0,0,0.399822,0,0.480562,0,0,0.37358,0.341394,0.285026,0.114675,0.135728,0.21124,0.280752,0.257605,1,1,0,0,0.713393,0,0,0.204788,0.0818186
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","DAnswers",2.4E-5,0,1,1.03334,1,1,1,1,0.091015,5.66669,0.010805,1.14835,0.0232269,0.0480485,0.0820036,0.118663,0.151289,0.175285,0.19332,0.208164,1,1,0.423123,0.383936,,,0.713393,,,,,0,0,0.286607,0.285473,9.16291,9.37976,18.5427,1.45732,9.16291,9.37976,0.457321,0.347493,0.289244,0.636737,0.244356,0.220734,0.908985,1.36631,1.0805E-07,0.908985,0.363471,0.545514,0,0.713393,0.434201,0,0,0,0.399822,0,0.480562,0,0,0.37358,0.341394,0.285026,0.114675,0.135728,0.21124,0.280752,0.257605,1,1,0,0,0.713393,0,0,0.204788,0.0818186
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","Litigated",2.4E-5,0,1,1.03334,1,1,1,1,0.091015,5.66669,0.010805,1.14835,0.0232269,0.0480485,0.0820036,0.118663,0.151289,0.175285,0.19332,0.208164,1,1,0.423123,0.383936,,,0.713393,,,,,0,0,0.286607,0.285473,9.16291,9.37976,18.5427,1.45732,9.16291,9.37976,0.457321,0.347493,0.289244,0.636737,0.244356,0.220734,0.908985,1.36631,1.0805E-07,0.908985,0.363471,0.545514,0,0.713393,0.434201,0,0,0,0.399822,0,0.480562,0,0,0.37358,0.341394,0.285026,0.114675,0.135728,0.21124,0.280752,0.257605,1,1,0,0,0.713393,0,0,0.204788,0.0818186
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","Not Litigated",1,0.999925,7.45045E-05,0.799994,0,0,1,7.45045E-05,7.8251E-06,4.49997,1.14351,0.90246,0.125004,0.125002,0.125,0.124999,0.124999,0.124998,0.124999,0.124999,1,1,,,,,0,,,,,0,0,0,,9.99993,9.99999,19.9999,8.59395E-05,9.99993,9.99999,0,0,1.1731E-7,1.17311E-7,0,1.17311E-07,7.81144E-05,7.81144E-05,1.14351E-05,6.66794E-05,1.06577E-07,6.65728E-05,0,0,,0,0,0,0.00157455,0,-1.14933E-05,0.177377,0.214823,0.215616,0.214814,0.17737,0.177374,0.214819,0.21562,0.214816,0.177371,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","Settles",1.7E-5,0,1,1.13093,1,1,1,1,0.0910015,6.15464,0.00953354,1.19951,0.00630276,0.0219988,0.0557464,0.098638,0.136247,0.178787,0.229647,0.272633,1,1,0.417473,0.450929,,,1,,,,,0,0,0,,9.2342,9.3658,18.6,1.4,9.2342,9.3658,0.4,0.290296,0.357234,0.64753,0.172499,0.25553,0.908999,1.309,9.53354E-08,0.908998,0.455282,0.453716,0,1,0.434201,0,0,0,0.500813,0,-0.0919646,0,0,0.403101,0.28655,0.310349,0,0.116529,0.128828,0.393545,0.361098,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","Tried",6.9E-6,0,1,0.790429,1,1,1,1,0.0910484,4.45214,0.0139696,1.02099,0.0653528,0.112889,0.14736,0.168508,0.188729,0.166567,0.102899,0.0476951,1,1,0.437186,0.217183,,,0,,,,,0,0,1,0.285473,8.98547,9.41453,18.4,1.6,8.98547,9.41453,0.6,0.489862,0.12001,0.609872,0.423215,0.134122,0.908952,1.50895,1.39696E-07,0.908952,0.134942,0.77401,0,0,,0,0,0,0.148445,0,1.90564,0,0,0.300099,0.477908,0.221993,0.400114,0.183515,0.416371,0,0,1,1,0,0,0,0,0,0.714527,0.285473
"Risk Neutral CM 1 PCPM 10 LT 1.2","4.471E-08","0.7444","457","PWins",2E-06,0,1,0.964081,1,1,1,1,0.0910307,5.32041,0.0119226,1.11649,0.0191501,0.0449167,0.0841447,0.140784,0.215598,0.237356,0.170676,0.0873737,1,1,0.467695,0.252465,,,0,,,,,0,0,1,1,9.7,8.7,18.4,1.6,9.7,8.7,0.6,1.0444,0.0766814,1.12108,1.28103,0.0230044,0.908969,1.50897,1.19226E-07,0.908969,0.232358,0.676611,0,0,,0,0,0,0.255605,0,1.81303,0,0,0.149601,0.532717,0.317683,0.225752,0.19344,0.580808,0,0,1,1,0,0,0,0,0,0,1
