"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","All",1,0.999914,8.61432E-05,0.8,8.6143E-5,8.61432E-05,1,8.61432E-05,1.00142E-05,4.5,2.73854,0.710314,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001,1,1,0.253253,0.288545,,,8.3179E-05,,,,,0,0,2.964E-6,0.5103,9.99993,9.99994,19.9999,0.000122291,1000,1000,8.76253E-06,1.577E-05,8.2203E-6,2.399E-05,5.31614E-06,4.09638E-06,0.000103514,0.000112277,2.73854E-05,7.6129E-05,1.67384E-05,5.93906E-05,0,8.3179E-05,0.263399,0,0,0,0.213768,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,8.61432E-5,8.61432E-05,0.999914,0,8.3179E-05,0,0,1.45159E-6,1.5127E-6
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","NoDispute",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,2.73858,0.71031,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,2.73858E-05,1000,1000,0,0,0,0,0,0,2.73858E-05,2.73858E-05,2.73858E-05,0,0,0,0,0,,0,0,0,,0,-1.67646E-06,0.177371,0.214816,0.21562,0.214819,0.177375,0.177371,0.214815,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","DisputeArises",8.6E-5,0,1,0.750507,1,1,1,1,0.116251,4.25254,2.22961,0.747982,0.156393,0.142019,0.128976,0.119813,0.113811,0.111219,0.112597,0.115172,1,1,0.253253,0.288545,,,0.965589,,,,,0,0,0.034411,0.5103,9.22103,9.67722,18.8983,1.10174,999.215,999.782,0.101721,0.183064,0.0954259,0.27849,0.0617129,0.0475532,0.883772,0.985492,2.22961E-05,0.883749,0.194309,0.68944,0,0.965589,0.263399,0,0,0,0.213768,0,0.0194597,0.197805,0.230338,0.215819,0.199409,0.156629,0.200375,0.237178,0.212195,0.195318,0.154934,1,1,0,0,0.965589,0,0,0.0168509,0.0175597
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","PFiles",8.6E-5,0,1,0.750507,1,1,1,1,0.116251,4.25254,2.22961,0.747982,0.156393,0.142019,0.128976,0.119813,0.113811,0.111219,0.112597,0.115172,1,1,0.253253,0.288545,,,0.965589,,,,,0,0,0.034411,0.5103,9.22103,9.67722,18.8983,1.10174,999.215,999.782,0.101721,0.183064,0.0954259,0.27849,0.0617129,0.0475532,0.883772,0.985492,2.22961E-05,0.883749,0.194309,0.68944,0,0.965589,0.263399,0,0,0,0.213768,0,0.0194597,0.197805,0.230338,0.215819,0.199409,0.156629,0.200375,0.237178,0.212195,0.195318,0.154934,1,1,0,0,0.965589,0,0,0.0168509,0.0175597
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","DAnswers",8.6E-5,0,1,0.750507,1,1,1,1,0.116251,4.25254,2.22961,0.747982,0.156393,0.142019,0.128976,0.119813,0.113811,0.111219,0.112597,0.115172,1,1,0.253253,0.288545,,,0.965589,,,,,0,0,0.034411,0.5103,9.22103,9.67722,18.8983,1.10174,999.215,999.782,0.101721,0.183064,0.0954259,0.27849,0.0617129,0.0475532,0.883772,0.985492,2.22961E-05,0.883749,0.194309,0.68944,0,0.965589,0.263399,0,0,0,0.213768,0,0.0194597,0.197805,0.230338,0.215819,0.199409,0.156629,0.200375,0.237178,0.212195,0.195318,0.154934,1,1,0,0,0.965589,0,0,0.0168509,0.0175597
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","Litigated",8.6E-5,0,1,0.750507,1,1,1,1,0.116251,4.25254,2.22961,0.747982,0.156393,0.142019,0.128976,0.119813,0.113811,0.111219,0.112597,0.115172,1,1,0.253253,0.288545,,,0.965589,,,,,0,0,0.034411,0.5103,9.22103,9.67722,18.8983,1.10174,999.215,999.782,0.101721,0.183064,0.0954259,0.27849,0.0617129,0.0475532,0.883772,0.985492,2.22961E-05,0.883749,0.194309,0.68944,0,0.965589,0.263399,0,0,0,0.213768,0,0.0194597,0.197805,0.230338,0.215819,0.199409,0.156629,0.200375,0.237178,0.212195,0.195318,0.154934,1,1,0,0,0.965589,0,0,0.0168509,0.0175597
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","Not Litigated",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,2.73858,0.71031,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99997,20,2.73858E-05,1000,1000,0,0,0,0,0,0,2.73858E-05,2.73858E-05,2.73858E-05,0,0,0,0,0,,0,0,0,,0,-1.67646E-06,0.177371,0.214816,0.21562,0.214819,0.177375,0.177371,0.214815,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","Settles",8.3E-5,0,1,0.748187,1,1,1,1,0.117081,4.24093,2.30242,0.73854,0.15931,0.142631,0.128394,0.119389,0.112748,0.109292,0.111755,0.116481,1,1,0.241163,0.285635,,,1,,,,,0,0,0,,9.2134,9.68658,18.9,1.10002,999.212,999.801,0.1,0.180658,0.0923796,0.273038,0.0560975,0.0431827,0.882942,0.982942,2.30242E-05,0.882919,0.186039,0.69688,0,1,0.263399,0,0,0,0.204655,0,-0.0632232,0.204854,0.238547,0.211145,0.203051,0.142403,0.190491,0.239383,0.207392,0.202278,0.160456,1,1,0,0,1,0,0,0,0
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","Tried",3E-06,0,1,0.815619,1,1,1,1,0.092958,4.57809,0.186415,1.01294,0.0745465,0.124838,0.145318,0.131689,0.143625,0.165297,0.136234,0.0784519,1,1,0.592521,0.370196,,,0,,,,,0,0,1,0.5103,9.4353,9.4147,18.85,1.15,999.292,999.263,0.15,0.250576,0.180909,0.431485,0.219284,0.170192,0.907044,1.05704,1.86415E-06,0.907042,0.426381,0.480661,0,0,,0,0,0,0.469493,0,2.33961,0,0,0.346971,0.0972146,0.555815,0.477735,0.175294,0.346971,0,0,1,1,0,0,0,0,0,0.4897,0.5103
"MODRA CM 0.25 PCPM 10 FSM 0 DM 1 LT 1 UPC 1E-05","4.705E-08","0.9565","315","PWins",1.5E-6,0,1,0.951874,1,1,1,1,0.0923037,5.25937,0.122696,1.0941,0.0368049,0.0734936,0.104015,0.114388,0.152033,0.207937,0.192437,0.118892,1,1,0.624859,0.408747,,,0,,,,,0,0,1,1,9.925,8.925,18.85,1.15,999.97,998.585,0.15,0.440478,0.0475891,0.488067,0.425925,0.00356919,0.907698,1.0577,1.22696E-06,0.907696,0.576453,0.331244,0,0,,0,0,0,0.634522,0,2.30999,0,0,0.232411,0.0819447,0.685645,0.34154,0.17368,0.48478,0,0,1,1,0,0,0,0,0,0,1
