"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","All",1,0.999906,9.36347E-05,0.800001,9.3635E-5,9.36347E-05,1,9.36347E-05,9.99916E-06,4.5,1.67942,0.890363,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125001,1,1,0.537732,0.189277,,,3.74836E-05,,,,,0,0,5.615E-5,0.406339,9.99992,9.99996,19.9999,0.0001226,9.99992,9.99997,1.2171E-05,8.0316E-6,2.4407E-5,3.24391E-5,2.25154E-06,1.92624E-05,0.00010043,0.000112601,1.67942E-05,8.36355E-05,3.04228E-05,5.32127E-05,0,3.74836E-5,0.122696,0,0,0,0.360816,0,0,0.177373,0.214817,0.21562,0.214817,0.177373,0.177373,0.214817,0.21562,0.214817,0.177373,9.36347E-5,9.36347E-05,0.999906,0,3.74836E-05,0,0,3.33347E-5,2.2816E-5
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","NoDispute",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,1.67944,0.890362,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,1.67944E-05,10,9.99999,0,0,0,0,0,0,1.67944E-05,1.67944E-05,1.67944E-05,0,0,0,0,0,,0,0,0,,0,-2.60769E-06,0.177371,0.214816,0.21562,0.214819,0.177374,0.177371,0.214815,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","DisputeArises",9.4E-5,0,1,0.765103,1,1,1,1,0.106789,4.32551,1.38602,0.903083,0.144252,0.137085,0.130785,0.124375,0.117011,0.112655,0.114448,0.11939,1,1,0.537732,0.189277,,,0.400317,,,,,0,0,0.599683,0.406339,9.10596,9.76404,18.87,1.13,9.10596,9.76405,0.129984,0.0857762,0.260667,0.346443,0.024046,0.205719,0.893225,1.02321,1.38602E-05,0.893211,0.324909,0.568302,0,0.400317,0.122696,0,0,0,0.360816,0,0.027847,0.194347,0.227887,0.215793,0.201855,0.160118,0.199616,0.234898,0.211496,0.196189,0.157802,1,1,0,0,0.400317,0,0,0.356008,0.243674
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","PFiles",9.4E-5,0,1,0.765103,1,1,1,1,0.106789,4.32551,1.38602,0.903083,0.144252,0.137085,0.130785,0.124375,0.117011,0.112655,0.114448,0.11939,1,1,0.537732,0.189277,,,0.400317,,,,,0,0,0.599683,0.406339,9.10596,9.76404,18.87,1.13,9.10596,9.76405,0.129984,0.0857762,0.260667,0.346443,0.024046,0.205719,0.893225,1.02321,1.38602E-05,0.893211,0.324909,0.568302,0,0.400317,0.122696,0,0,0,0.360816,0,0.027847,0.194347,0.227887,0.215793,0.201855,0.160118,0.199616,0.234898,0.211496,0.196189,0.157802,1,1,0,0,0.400317,0,0,0.356008,0.243674
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","DAnswers",9.4E-5,0,1,0.765103,1,1,1,1,0.106789,4.32551,1.38602,0.903083,0.144252,0.137085,0.130785,0.124375,0.117011,0.112655,0.114448,0.11939,1,1,0.537732,0.189277,,,0.400317,,,,,0,0,0.599683,0.406339,9.10596,9.76404,18.87,1.13,9.10596,9.76405,0.129984,0.0857762,0.260667,0.346443,0.024046,0.205719,0.893225,1.02321,1.38602E-05,0.893211,0.324909,0.568302,0,0.400317,0.122696,0,0,0,0.360816,0,0.027847,0.194347,0.227887,0.215793,0.201855,0.160118,0.199616,0.234898,0.211496,0.196189,0.157802,1,1,0,0,0.400317,0,0,0.356008,0.243674
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","Litigated",9.4E-5,0,1,0.765103,1,1,1,1,0.106789,4.32551,1.38602,0.903083,0.144252,0.137085,0.130785,0.124375,0.117011,0.112655,0.114448,0.11939,1,1,0.537732,0.189277,,,0.400317,,,,,0,0,0.599683,0.406339,9.10596,9.76404,18.87,1.13,9.10596,9.76405,0.129984,0.0857762,0.260667,0.346443,0.024046,0.205719,0.893225,1.02321,1.38602E-05,0.893211,0.324909,0.568302,0,0.400317,0.122696,0,0,0,0.360816,0,0.027847,0.194347,0.227887,0.215793,0.201855,0.160118,0.199616,0.234898,0.211496,0.196189,0.157802,1,1,0,0,0.400317,0,0,0.356008,0.243674
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","Not Litigated",0.9999,1,0,0.800004,0,0,1,0,0,4.50002,1.67944,0.890362,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002,1,1,,,,,0,,,,,0,0,0,,10,9.99998,20,1.67944E-05,10,9.99999,0,0,0,0,0,0,1.67944E-05,1.67944E-05,1.67944E-05,0,0,0,0,0,,0,0,0,,0,-2.60769E-06,0.177371,0.214816,0.21562,0.214819,0.177374,0.177371,0.214815,0.21562,0.214819,0.177375,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","Settles",3.7E-5,0,1,0.844374,1,1,1,1,0.119235,4.72187,2.56796,0.823531,0.119612,0.117097,0.115346,0.111703,0.111228,0.120666,0.139708,0.16464,1,1,0.244956,0.24583,,,1,,,,,0,0,0,,9.0727,9.82728,18.9,1.10003,9.0727,9.8273,0.1,0.0823584,0.134993,0.217352,0.00889093,0.0927392,0.880791,0.980791,2.56796E-05,0.880765,0.185443,0.695321,0,1,0.122696,0,0,0,0.204847,0,-0.560786,0.211639,0.23639,0.207709,0.171851,0.172411,0.120405,0.143574,0.235968,0.19793,0.302123,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","Tried",5.6E-5,0,1,0.712185,1,1,1,1,0.0984808,4.06093,0.597018,0.956189,0.1607,0.150428,0.141091,0.132834,0.120871,0.107308,0.0975852,0.0891829,1,1,0.733174,0.151525,,,0,,,,,0,0,1,0.406339,9.12817,9.72182,18.85,1.15001,9.12817,9.72183,0.15,0.0880577,0.344561,0.432618,0.0341627,0.281139,0.901525,1.05153,5.97018E-06,0.901519,0.41801,0.48351,0,0,,0,0,0,0.464932,0,0.420788,0.182804,0.22221,0.22119,0.221884,0.151912,0.252493,0.29586,0.195159,0.195027,0.0614602,1,1,0,0,0,0,0,0.593661,0.406339
"Risk Neutral CM 0.25 PCPM 10 DM 0.5","5.851E-09","0.7917","403","PWins",2.3E-5,0,1,0.943475,1,1,1,1,0.0960534,5.21737,0.394829,1.11126,0.0287688,0.0624869,0.110336,0.155486,0.177718,0.172554,0.154438,0.138213,1,1,0.825507,0.197139,,,0,,,,,0,0,1,1,9.425,9.425,18.85,1.15,9.425,9.425,0.15,0.135642,0.439358,0.575,0.0779944,0.252631,0.903951,1.05395,3.94829E-06,0.903947,0.690439,0.213508,0,0,,0,0,0,0.7641,0,0.508675,0.0688479,0.166776,0.247978,0.288663,0.227734,0.11489,0.250373,0.269985,0.318364,0.0463872,1,1,0,0,0,0,0,0,1
