Width,Precaution,TLHarm,TNLHarm,File,Answer,Bargain,Trial,Total
0.000000093,1E-05,0,0,0.2,0.2,0.2,0,0.60001
0.000000747,1E-05,0,1,0.2,0.2,0.2,0,1.60001
0.000000099,1E-05,1,0,0.2,0.2,0.2,0,1.60001
0.000000527,1E-05,0,0,0.2,0,0,0,0.20001
0.000002886,1E-05,0,1,0.2,0,0,0,1.20001
0.000001858,1E-05,1,0,0.2,0,0,0,1.20001
0.365089652,1E-05,0,0,0,0,0,0,1E-05
0.000027226,1E-05,0,1,0,0,0,0,1.00001
0.000000800,1E-05,1,0,0,0,0,0,1.00001
0.634832528,3E-05,0,0,0,0,0,0,3E-05
0.000026503,3E-05,0,1,0,0,0,0,1.00003
0.000017081,3E-05,1,0,0,0,0,0,1.00003
